Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
WikiPathways_2019_Mouse	Dysregulated miRNA Targeting in Insulin/PI3K-AKT Signaling WP3855	5/26	1.7094597065811905e-07	8.034460620931596e-06	0	0	49.822055137844615	776.3231922691941	COL4A2;FASN;COL5A3;BCL2;ACACA
WikiPathways_2019_Mouse	Focal Adhesion WP85	7/185	4.0109658376092513e-05	0.000942576971838174	0	0	8.339615802827112	84.42938134636515	COL4A2;COL4A1;COL5A3;BCL2;LAMC1;ACTB;VCL
WikiPathways_2019_Mouse	Fatty Acid Biosynthesis WP336	3/22	0.00017430999547730406	0.0023468309238211	0	0	32.36190992946283	280.0818212549987	ACLY;FASN;ACACA
WikiPathways_2019_Mouse	Triacylglyceride Synthesis WP386	3/23	0.00019973029138903675	0.0023468309238211	0	0	30.742268041237114	261.8793213001886	GPAM;GPD1;PLPP3
WikiPathways_2019_Mouse	Primary Focal Segmental Glomerulosclerosis FSGS WP2573	3/72	0.0056354324907242	0.052973065412808	0	0	8.888839085611833	46.03246549484361	MYO1E;MYH9;VCL
WikiPathways_2019_Mouse	Myometrial Relaxation and Contraction Pathways WP385	4/153	0.0073175222704829	0.0573205911187833	0	0	5.52321029082774	27.16029544979405	CALD1;PDE4D;ACTB;RGS7
WikiPathways_2019_Mouse	White fat cell differentiation WP2872	2/32	0.0111345221222248	0.0747603628206527	0	0	13.517006802721088	60.79550767481704	EBF1;KLF2
WikiPathways_2019_Mouse	IL-3 Signaling Pathway WP373	3/100	0.0138217578324637	0.0812028272657248	0	0	6.314061005420342	27.03372337884673	ID1;BCL2;VCL
WikiPathways_2019_Mouse	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP2841	5/324	0.0233741580668045	0.1220650476822014	0	0	3.230655007424517	12.134741529506307	COL4A2;COL4A1;COL5A3;LAMC1;ACACA
WikiPathways_2019_Mouse	Adipogenesis genes WP447	3/134	0.0296993042968675	0.1350633093682907	0	0	4.667270008656646	16.413069467922515	KLF6;EBF1;PNPLA3
WikiPathways_2019_Mouse	Pentose Phosphate Pathway WP63	1/7	0.0344842492004146	0.1350633093682907	0	0	33.49158249158249	112.77461836050252	TKT
