	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	celltype	group	group1	group2
Dele1	237.82713666207823	-0.04476049173061881	0.2330264090270112	-0.192083343332259	0.8476769220601628	0.9692446130498071	Dele1	Adipocytes_Brown	diet	Control	HF
Dennd10	272.9797166103307	0.04156439327079936	0.22505618224643034	0.18468452124228912	0.8534764875830592	0.9699952082578912	Dennd10	Adipocytes_Brown	diet	Control	HF
Dennd11	25.373345227503602	-0.08684902085840379	0.46371167354379067	-0.1872909952744638	0.8514324827978826	0.9699530168215328	Dennd11	Adipocytes_Brown	diet	Control	HF
Dennd1a	3360.73632595886	0.3410482494833276	0.180594283123425	1.888477550810633	0.0589618689034619	0.3300786248383817	Dennd1a	Adipocytes_Brown	diet	Control	HF
Dennd1b	2357.1802994961877	0.10647162090499665	0.2199717835266861	0.48402399252302253	0.6283688418358822	0.9039692110621463	Dennd1b	Adipocytes_Brown	diet	Control	HF
Dennd2a	32.433976670537426	2.3529813527483734	0.572534474551033	4.109763616581381	3.960643413476665e-05	0.0011899312159285073	Dennd2a	Adipocytes_Brown	diet	Control	HF
Dennd2b	1474.9888103703945	0.21641760779569116	0.27346177950188033	0.791399837263924	0.42871070491742347	0.8183033299375556	Dennd2b	Adipocytes_Brown	diet	Control	HF
Dennd2d	14.232452977138896	-1.7651286198160394	0.6503231770620561	-2.7142329876513145	0.006642942785912379	0.07545126231836967	Dennd2d	Adipocytes_Brown	diet	Control	HF
Dennd3	238.2114685452083	0.4254282600442595	0.345094356647882	1.2327882268974522	0.21765478489458245	0.6371400842974194	Dennd3	Adipocytes_Brown	diet	Control	HF
Dennd4a	847.059858607709	-0.7253449540808804	0.26538541099396296	-2.733175691023124	0.006272686276499383	0.07222181938901003	Dennd4a	Adipocytes_Brown	diet	Control	HF
Dennd4b	279.47724777752165	0.347877244175021	0.2842639183994758	1.2237826247302674	0.2210342406227681	0.6411467813963658	Dennd4b	Adipocytes_Brown	diet	Control	HF
Dennd4c	3349.474851372883	0.28373669889141484	0.23523075936438212	1.2062057685742325	0.22773816024709004	0.6473456836533622	Dennd4c	Adipocytes_Brown	diet	Control	HF
Dennd5a	944.9955999934582	0.1983909673300786	0.25095073650226846	0.7905574221268933	0.4292023012756002	0.8183157722567908	Dennd5a	Adipocytes_Brown	diet	Control	HF
Dennd5b	1949.3003057417484	0.35200759863238384	0.19609115721969975	1.7951222463234071	0.0726342250748343	0.3768460875024582	Dennd5b	Adipocytes_Brown	diet	Control	HF
Dennd6a	833.3523865147148	0.1715634015103825	0.23190880003406525	0.7397882335003304	0.459428499770539	0.8364628208317944	Dennd6a	Adipocytes_Brown	diet	Control	HF
Dennd6b	83.07147261014664	0.017945957552786204	0.3578342427338798	0.05015159369790262	0.9600015856088527	0.9936962225421684	Dennd6b	Adipocytes_Brown	diet	Control	HF
Denr	856.1178179160985	0.024947662296415964	0.23601389880550777	0.10570420819569873	0.9158170414029616	0.9848786543612177	Denr	Adipocytes_Brown	diet	Control	HF
Depdc5	824.1683105711559	-0.1847141069643508	0.22684518228166922	-0.81427388100751	0.41548806912642244	0.8113292704844508	Depdc5	Adipocytes_Brown	diet	Control	HF
Depdc7	13.604113113743225	0.534465031264294	0.6705234928054836	0.7970862124876217	0.4254009631828448	0.8162066133375513	Depdc7	Adipocytes_Brown	diet	Control	HF
Depp1	5.392259464390222	-0.44689548620821384	1.0917520429738907	-0.40933789781687757	0.6822917073176658	0.9239333039589808	Depp1	Adipocytes_Brown	diet	Control	HF
Deptor	5049.348366687266	-0.4261855201897565	0.2577431641661396	-1.6535279279610302	0.09822346706363552	0.44324010509507134	Deptor	Adipocytes_Brown	diet	Control	HF
Dera	641.3193240844939	0.2624426032318502	0.2548992855722558	1.0295933260176051	0.30320094952155296	0.7233362372123194	Dera	Adipocytes_Brown	diet	Control	HF
Derl1	449.45735858594986	-0.8222043834697287	0.24475130005300447	-3.359346337656504	0.0007812708667900603	0.014735667063944925	Derl1	Adipocytes_Brown	diet	Control	HF
Derl2	85.29197253244844	0.07178319505611698	0.3056712867764235	0.23483787376019133	0.8143345706063048	0.9610087058755704	Derl2	Adipocytes_Brown	diet	Control	HF
Desi1	750.481555817148	0.007278658274767277	0.20506543798648783	0.03549431998992869	0.9716855755145861	0.9950556849015789	Desi1	Adipocytes_Brown	diet	Control	HF
Desi2	1100.724476077035	0.07963615806408249	0.24424745703484607	0.3260470304619017	0.744388772466739	0.9411218098899257	Desi2	Adipocytes_Brown	diet	Control	HF
Det1	54.01164708373691	0.1928136444263633	0.33573288348120084	0.574306700097668	0.5657602760278535	0.8821291297368218	Det1	Adipocytes_Brown	diet	Control	HF
Deup1	17.752130393766326	0.9909182473157496	0.5179399829531081	1.9131912575389318	0.05572357231371825	0.31907950843305577	Deup1	Adipocytes_Brown	diet	Control	HF
Dffa	115.8608800999798	-0.301037234868711	0.29043492610201066	-1.036504937298679	0.29996663723992345	0.7209250824287309	Dffa	Adipocytes_Brown	diet	Control	HF
Dffb	246.56375148651503	-0.3309011129876435	0.24123588290770104	-1.3716910975232037	0.1701596209609766	0.5706339313830666	Dffb	Adipocytes_Brown	diet	Control	HF
Dgat1	4273.790002841553	-0.28590896293105944	0.2640900209383307	-1.0826193353130287	0.2789774214260349	0.6992895365027618	Dgat1	Adipocytes_Brown	diet	Control	HF
Dgat2	9403.85188423923	-0.26289321149177364	0.27992163489357436	-0.9391671765268342	0.3476449185138222	0.7601015951624296	Dgat2	Adipocytes_Brown	diet	Control	HF
Dgcr2	567.3985306279955	0.0644224715164323	0.22036117396774976	0.29234946590845734	0.7700194415576681	0.9491617409746993	Dgcr2	Adipocytes_Brown	diet	Control	HF
Dgcr6	187.70727818793785	-0.14378830184139885	0.3951022625565647	-0.36392679938352274	0.7159126718750953	0.9335170935857192	Dgcr6	Adipocytes_Brown	diet	Control	HF
Dgcr8	224.87152818916783	0.0883054704279696	0.23937839277397577	0.36889490903779604	0.712206058152911	0.9325219127558817	Dgcr8	Adipocytes_Brown	diet	Control	HF
Dgka	239.36335300938129	0.24247596687463716	0.32366383679996236	0.7491598977259154	0.453760836611543	0.8321666287305016	Dgka	Adipocytes_Brown	diet	Control	HF
Dgkb	10.019557977238188	0.23695357703070524	0.7001723447200383	0.33842178831763253	0.7350453570593574	0.9396570909601418	Dgkb	Adipocytes_Brown	diet	Control	HF
Dgkd	1301.0218701545427	0.19320847485041603	0.29545020131865857	0.6539459915345617	0.5131466018465484	0.8629230338417385	Dgkd	Adipocytes_Brown	diet	Control	HF
Dgke	81.873895076635	-0.3381211959123968	0.34770949894336994	-0.9724243857009649	0.33083946520742347	0.7489273700529677	Dgke	Adipocytes_Brown	diet	Control	HF
Dgkh	37.804379522106935	0.09463273995187077	0.5811508296269602	0.16283679748442478	0.8706469347218595	0.9742664148902405	Dgkh	Adipocytes_Brown	diet	Control	HF
Dgki	22.241624692150012	0.2887688862575941	0.5300484057750221	0.5447971979754647	0.5858930060416647	0.8875385290606118	Dgki	Adipocytes_Brown	diet	Control	HF
Dgkq	223.24747162202289	-0.33810050414138476	0.2802551351624744	-1.2064025301280392	0.2276623209638784	0.6472733387573438	Dgkq	Adipocytes_Brown	diet	Control	HF
Dgkz	168.3703830003332	-0.22766271449302478	0.2500012786406505	-0.9106462004150986	0.36248181934279344	0.768893101752766	Dgkz	Adipocytes_Brown	diet	Control	HF
Dglucy	1150.1195006168307	0.8490498465274349	0.19095572324489218	4.446317879870856	8.7354657800709e-06	0.0003209686989355013	Dglucy	Adipocytes_Brown	diet	Control	HF
Dguok	750.9518470023237	0.08513066771707692	0.2253121012070909	0.377834422833911	0.705553600239972	0.9301950606549091	Dguok	Adipocytes_Brown	diet	Control	HF
Dhcr7	162.12449745536028	-1.1902663663278648	0.4227341260792658	-2.815638229558692	0.004868044995689369	0.05995006328024783	Dhcr7	Adipocytes_Brown	diet	Control	HF
Dhdds	614.6807465284725	0.08315441059436901	0.20808239254883945	0.3996225224815774	0.6894345651609648	0.925158642558774	Dhdds	Adipocytes_Brown	diet	Control	HF
Dhdh	284.1321797326431	-0.13973318831890125	0.2747195416315613	-0.5086394200027594	0.6110049925345347	0.8966374189198606	Dhdh	Adipocytes_Brown	diet	Control	HF
Dhfr	38.085347423139844	0.6180972854603036	0.38679855816339853	1.5979823926830559	0.1100468956957134	0.4683261561126436	Dhfr	Adipocytes_Brown	diet	Control	HF
Dhodh	344.51815471782857	-0.45708071613705126	0.23510345855914255	-1.9441684054259378	0.05187514642200669	0.3071849269410594	Dhodh	Adipocytes_Brown	diet	Control	HF
Dhps	39.07437546951912	0.13074675453991239	0.3752980940768916	0.3483810778775892	0.7275540111952876	0.937073174019911	Dhps	Adipocytes_Brown	diet	Control	HF
Dhrs1	379.4270886244595	-0.11953749359016501	0.22247020646813656	-0.5373191111201033	0.5910472066141872	0.8889646393164302	Dhrs1	Adipocytes_Brown	diet	Control	HF
Dhrs11	624.2218128850044	0.14281322836319432	0.21527188866720653	0.6634086282578789	0.5070688813735849	0.86088401927938	Dhrs11	Adipocytes_Brown	diet	Control	HF
Dhrs3	1600.0750008206303	-0.6286679695137363	0.36056217102692506	-1.7435771692943085	0.08123284723005719	0.3991715382819763	Dhrs3	Adipocytes_Brown	diet	Control	HF
Dhrs4	676.358861918658	0.30585982611508156	0.24127868457652674	1.2676620259759064	0.20491867130506025	0.6206380006826665	Dhrs4	Adipocytes_Brown	diet	Control	HF
Dhrs7	644.0537778120383	0.3188577999205989	0.31224669518356263	1.0211726972263062	0.30717262540592283	0.7281521357156797	Dhrs7	Adipocytes_Brown	diet	Control	HF
Dhrs7b	544.1992285246148	-0.3033976807717362	0.21099742645545974	-1.4379212385122697	0.15045640282727765	0.5451120588444816	Dhrs7b	Adipocytes_Brown	diet	Control	HF
Dhrs9	1278.257477507321	-2.371259392680031	0.3683674796960424	-6.437211543854713	1.2168828310235227e-10	1.43438087804844e-08	Dhrs9	Adipocytes_Brown	diet	Control	HF
Dhrsx	645.0576727321616	0.02764476885404456	0.3183005540022252	0.08685114903648991	0.9307898301398314	0.9884010967773739	Dhrsx	Adipocytes_Brown	diet	Control	HF
Dhtkd1	96.0183170749915	0.7240469507286585	0.3130874230310249	2.312603118065558	0.020744469945363848	0.16850110141711425	Dhtkd1	Adipocytes_Brown	diet	Control	HF
Dhx15	1452.075447042171	0.3302265467885412	0.19580830537792346	1.6864787535502201	0.09170362398523235	0.42775939485029646	Dhx15	Adipocytes_Brown	diet	Control	HF
Dhx16	428.5606254328084	-0.16072280671114128	0.23781784653464752	-0.6758231522701375	0.4991529333374465	0.8565205477109411	Dhx16	Adipocytes_Brown	diet	Control	HF
Dhx29	426.65942364812395	-0.457373463968836	0.20455159608826906	-2.2359809100265737	0.02535302166042865	0.1925169030431646	Dhx29	Adipocytes_Brown	diet	Control	HF
Dhx30	638.7290839955463	0.002615242141485916	0.20963147654326214	0.012475426804267166	0.9900463077567142	0.9982809805403466	Dhx30	Adipocytes_Brown	diet	Control	HF
Dhx32	345.9468486360156	0.09001676272954774	0.21775787340407823	0.4133800597993068	0.6793281816305483	0.9231902079798086	Dhx32	Adipocytes_Brown	diet	Control	HF
Dhx33	67.51171335880458	-0.020992618748311775	0.3224906581475788	-0.0650952770814995	0.9480981408019207	0.9917255900546087	Dhx33	Adipocytes_Brown	diet	Control	HF
Dhx34	143.62600877756736	0.34392106859979193	0.3031097374843091	1.1346420984498906	0.2565253066623723	0.6765565358953562	Dhx34	Adipocytes_Brown	diet	Control	HF
Dhx35	565.7814135178263	0.10262206093516343	0.20762275757751672	0.4942717365501184	0.6211142829116236	0.9003713351940837	Dhx35	Adipocytes_Brown	diet	Control	HF
Dhx36	2360.768588249903	-0.06964154048125804	0.20259333667286136	-0.34375039981552835	0.7310340046750579	0.9382790898284838	Dhx36	Adipocytes_Brown	diet	Control	HF
Dhx37	119.1649411772267	-0.013558702746542962	0.2616966946095793	-0.05181075277534916	0.9586794875846387	0.9930290045904276	Dhx37	Adipocytes_Brown	diet	Control	HF
Dhx38	176.8026385102559	-0.1952024398437289	0.2580735868011422	-0.7563828684031177	0.44941967637841784	0.8281441227647249	Dhx38	Adipocytes_Brown	diet	Control	HF
Dhx40	227.29802623110106	0.33132053778839243	0.25106068390722813	1.3196830847111922	0.18694084992146198	0.596841319845831	Dhx40	Adipocytes_Brown	diet	Control	HF
Dhx57	734.0736530329419	0.23323316693517498	0.2143433575269375	1.088128737116864	0.2765382789702071	0.6955553224610521	Dhx57	Adipocytes_Brown	diet	Control	HF
Dhx58	23.570854846842526	-0.09591562713599684	0.55944484521843	-0.17144787007296045	0.8638716170830905	0.9720795872254949	Dhx58	Adipocytes_Brown	diet	Control	HF
Dhx8	447.94058819246203	-0.06902562269661874	0.21537549396239608	-0.3204896779420523	0.748597153874036	0.9421744993259744	Dhx8	Adipocytes_Brown	diet	Control	HF
Dhx9	3035.9933642934216	0.23798841459697426	0.19037249602073567	1.250119736682195	0.2112558110159417	0.6276995462974777	Dhx9	Adipocytes_Brown	diet	Control	HF
Diablo	68.1717024075761	-0.22360058383951947	0.3486932918382113	-0.6412528978138959	0.5213583864824902	0.866791657314612	Diablo	Adipocytes_Brown	diet	Control	HF
Diaph1	1206.8496514419826	0.4553608910616336	0.1974020662811686	2.306768615142268	0.02106772276702687	0.17015377546224694	Diaph1	Adipocytes_Brown	diet	Control	HF
Diaph2	4913.751726641625	0.35356147700700885	0.256673189436021	1.3774772417168972	0.16836474629442688	0.5680726888782377	Diaph2	Adipocytes_Brown	diet	Control	HF
Diaph3	5.023196319112307	1.3090108186922422	1.0643496188448343	1.2298692041746067	0.2187460880134413	0.6383891908864494	Diaph3	Adipocytes_Brown	diet	Control	HF
Dicer1	1182.5081784691108	0.07296959256301846	0.19798264441366434	0.368565602197716	0.7124515386747944	0.9325219127558817	Dicer1	Adipocytes_Brown	diet	Control	HF
Dido1	1088.7574747937672	-0.1866342724937963	0.19965597123487033	-0.9347793173400477	0.34990204055361807	0.760644351817481	Dido1	Adipocytes_Brown	diet	Control	HF
Dimt1	78.14737925396913	0.039746759186660124	0.2982991040816019	0.1332446482165334	0.8939999014579256	0.9795486966018564	Dimt1	Adipocytes_Brown	diet	Control	HF
Dio2	4056.9178103439413	-1.0632418545865483	0.8436778552689554	-1.2602462515121937	0.20758054268013915	0.6239965610927813	Dio2	Adipocytes_Brown	diet	Control	HF
Dip2a	835.662934697416	-0.19075706147241983	0.21466252397566596	-0.8886370007185975	0.37419819894246287	0.7800678002446505	Dip2a	Adipocytes_Brown	diet	Control	HF
Dip2b	1683.2756621425124	-0.002840269283494061	0.1813397837926385	-0.015662692565807296	0.9875034903637252	0.9982809805403466	Dip2b	Adipocytes_Brown	diet	Control	HF
Dip2c	3629.733814422753	0.5054361720456801	0.21261005820430076	2.377291913254629	0.017440280047634246	0.15178320118946595	Dip2c	Adipocytes_Brown	diet	Control	HF
Dipk1a	274.77928871810667	0.7623683007459905	0.3178502955982031	2.398513738397481	0.016461758952297904	0.14535635875935798	Dipk1a	Adipocytes_Brown	diet	Control	HF
Dipk1b	8.978490316201697	-0.23425694953742676	0.7263363047710241	-0.3225185743830824	0.7470598685841001	0.9416497434360276	Dipk1b	Adipocytes_Brown	diet	Control	HF
Dipk2a	83.31071779179604	1.0098041672421676	0.4433334581975284	2.2777531191707316	0.02274129092423948	0.17821962724310753	Dipk2a	Adipocytes_Brown	diet	Control	HF
Dis3	137.91676036666698	0.06139902005976522	0.27704324394473695	0.22162251345863085	0.8246077550793819	0.9626150252003063	Dis3	Adipocytes_Brown	diet	Control	HF
Dis3l	252.25646083491313	-0.4883675079612904	0.250972626987848	-1.9458994943896293	0.05166681370348593	0.3064910942587026	Dis3l	Adipocytes_Brown	diet	Control	HF
Dis3l2	3110.478308695798	0.33145032425127063	0.19803757952321902	1.6736738807313567	0.09419470976380684	0.4342631946657881	Dis3l2	Adipocytes_Brown	diet	Control	HF
Disc1	7.739727274250036	-0.1338936988774951	0.9473587181208846	-0.14133368524129636	0.8876063397177058	0.9782437351683091	Disc1	Adipocytes_Brown	diet	Control	HF
Disp1	397.6686517352517	0.7760383681075892	0.21940529774264203	3.5370083406913286	0.00040468688565751545	0.008476992583056491	Disp1	Adipocytes_Brown	diet	Control	HF
Dixdc1	190.88996186851864	0.41721615402080836	0.3490964183011352	1.1951315801267035	0.23203562521485954	0.6529976214677674	Dixdc1	Adipocytes_Brown	diet	Control	HF
Dkc1	609.271649547465	-0.004446955006992701	0.2043839853504255	-0.02175784467343759	0.9826411212960601	0.9974003924212708	Dkc1	Adipocytes_Brown	diet	Control	HF
Dlat	5372.109648664824	-1.0727100184290375	0.22656447697308588	-4.7346787667709584	2.1940231593425926e-06	9.366737602171169e-05	Dlat	Adipocytes_Brown	diet	Control	HF
Dlat-ps1	3.777976510190598	-2.0649232770397314	1.293512737755051	-1.5963687227568377	0.11040649495967761	0.46946906757321705	Dlat-ps1	Adipocytes_Brown	diet	Control	HF
Dlc1	16137.264414969117	0.8214123702792582	0.29109618130038983	2.8217902639939516	0.0047756398463604565	0.05902831310097006	Dlc1	Adipocytes_Brown	diet	Control	HF
Dld	1964.7183738922085	-0.18523845547478768	0.19839135260377017	-0.9337022659689628	0.35045749582548424	0.760644351817481	Dld	Adipocytes_Brown	diet	Control	HF
Dlec1	15.858016504367795	-0.07654198190595456	0.6545166246665352	-0.11694428991005595	0.9069042006456587	0.9820982441166233	Dlec1	Adipocytes_Brown	diet	Control	HF
Dleu7	23.636578679881808	-0.5779913722801323	0.6123221356318618	-0.9439334929214944	0.3452036353551322	0.7590007756480102	Dleu7	Adipocytes_Brown	diet	Control	HF
Dlg1	4197.618570580275	0.3908672336781744	0.21443315880236968	1.8227928733653247	0.06833476752085521	0.3626542831967091	Dlg1	Adipocytes_Brown	diet	Control	HF
Dlg2	3189.5827522316054	-0.23740910371385932	0.3579235773458968	-0.6632955154122957	0.5071413081894245	0.8608982974667231	Dlg2	Adipocytes_Brown	diet	Control	HF
Dlg3	16.975945709732585	1.3821348106222342	0.5643533060209952	2.4490594736957485	0.014322979597701587	0.1324676182821758	Dlg3	Adipocytes_Brown	diet	Control	HF
Dlg4	440.7780640061064	-0.019584825216389545	0.23504751159408338	-0.0833228358112196	0.9335948430769833	0.9887799064842605	Dlg4	Adipocytes_Brown	diet	Control	HF
Dlg5	251.31994127620496	0.2599266196660477	0.22003271379273331	1.1813089753139785	0.2374800030913763	0.65910732948279	Dlg5	Adipocytes_Brown	diet	Control	HF
Dlgap1	113.70623294339414	-0.2272858392854149	0.2965522464109528	-0.7664276431426836	0.4434218899553334	0.8251030520262734	Dlgap1	Adipocytes_Brown	diet	Control	HF
Dlgap2	4.040559963153181	0.6522148816671591	1.0344414825980608	0.6304995426411971	0.5283678019260554	0.86896052345623	Dlgap2	Adipocytes_Brown	diet	Control	HF
Dlgap3	5.707573791018782	-1.4992133873646987	1.0187936797263568	-1.4715574087261516	0.141140434079225	0.5285593309655856	Dlgap3	Adipocytes_Brown	diet	Control	HF
Dlgap4	235.17556171216089	-0.10440846133984066	0.22663816319593008	-0.46068349596347064	0.6450256975246405	0.9093947436999799	Dlgap4	Adipocytes_Brown	diet	Control	HF
Dlgap5	97.82869352637408	-0.346447773717005	0.34407541320830615	-1.0068948853002253	0.3139852901422935	0.7334504397834919	Dlgap5	Adipocytes_Brown	diet	Control	HF
Dlst	2351.2957751793233	0.15169983643751592	0.18978808423094867	0.799311701007087	0.4241096957578637	0.8152411647443899	Dlst	Adipocytes_Brown	diet	Control	HF
Dlx1	6.685824855681685	0.5922844592448252	0.8715789301978014	0.6795534388496617	0.4967872600192952	0.8545976771020984	Dlx1	Adipocytes_Brown	diet	Control	HF
Dmac1	93.14654221887064	-0.5823817330778894	0.2833333141886491	-2.055465079161598	0.039834105245709066	0.25924776898473234	Dmac1	Adipocytes_Brown	diet	Control	HF
Dmac2	348.87309304801425	-0.22970708417059288	0.24093713220340882	-0.9533901315662084	0.3403924395828488	0.7579221979526766	Dmac2	Adipocytes_Brown	diet	Control	HF
Dmac2l	172.72748163814902	0.957241588565595	0.41816362372585086	2.289155570340009	0.02207031501710048	0.17469485306029858	Dmac2l	Adipocytes_Brown	diet	Control	HF
Dmap1	168.80679439039704	0.006243734895468867	0.2549191932060727	0.02449299645484728	0.9804593700601177	0.996539763326163	Dmap1	Adipocytes_Brown	diet	Control	HF
Dmbt1l1	10.033374229957444	-1.880875675719763	0.7492418779811597	-2.510371791800804	0.012060410773730273	0.11727288798635192	Dmbt1l1	Adipocytes_Brown	diet	Control	HF
Dmc1	8.492277896588602	-1.693858939461621	0.8750301603013021	-1.9357720639919074	0.05289562384189363	0.31075371234045146	Dmc1	Adipocytes_Brown	diet	Control	HF
Dmd	49.98823332152821	0.46384817276270135	0.40333272927568914	1.150038514344439	0.25012800862482554	0.6715718973233084	Dmd	Adipocytes_Brown	diet	Control	HF
Dmp1	4.1255273948132105	-1.1342849976807337	1.1900625984016495	-0.9531305321284531	0.3405239381343004	0.7579221979526766	Dmp1	Adipocytes_Brown	diet	Control	HF
Dmrt1	15.060461152415428	3.27078920767407	0.8110241780695009	4.032912083409897	5.508989398459652e-05	0.001589804494216425	Dmrt1	Adipocytes_Brown	diet	Control	HF
Dmrt2	31.255498900146417	1.5266630417874456	0.5991166611219849	2.5481899283662304	0.01082835000123418	0.10850942683800094	Dmrt2	Adipocytes_Brown	diet	Control	HF
Dmrta2	4.485012232824816	0.4437171025855763	0.962886974333276	0.46081950884507056	0.6449281038900276	0.9093947436999799	Dmrta2	Adipocytes_Brown	diet	Control	HF
Dmtf1	765.104826364758	0.23855820777612974	0.20161353163197823	1.183245022519568	0.23671205441061638	0.6583875300339129	Dmtf1	Adipocytes_Brown	diet	Control	HF
Dmtn	237.03990163139326	-0.3580119970606479	0.36068965938014513	-0.9925762709025291	0.32091649338791617	0.7406358337190143	Dmtn	Adipocytes_Brown	diet	Control	HF
Dmwd	42.5318826903113	0.4292758874934056	0.3670599945084344	1.169497885674767	0.24220309260341089	0.6636404216240158	Dmwd	Adipocytes_Brown	diet	Control	HF
Dmxl1	3410.567346785369	0.26423248013249667	0.1961844279128825	1.3468575612424833	0.17802611189823092	0.582029165091447	Dmxl1	Adipocytes_Brown	diet	Control	HF
Dmxl2	309.3386245951373	0.867702519645193	0.27625340799451026	3.140965847061825	0.0016839166792917831	0.02689466924360558	Dmxl2	Adipocytes_Brown	diet	Control	HF
Dna2	764.5467440223465	-0.6763644146294329	0.26185244030087346	-2.582998324752205	0.00979457985843233	0.10073175010516638	Dna2	Adipocytes_Brown	diet	Control	HF
Dnaaf1	214.83757227156457	-0.309205806097401	0.32894068443714386	-0.9400047507850494	0.347215123802708	0.759737875837751	Dnaaf1	Adipocytes_Brown	diet	Control	HF
Dnaaf10	73.25396291988703	0.002243697792612396	0.3139801108783931	0.007145987006423466	0.9942983758216151	0.9992022536279389	Dnaaf10	Adipocytes_Brown	diet	Control	HF
Dnaaf2	63.43193571361038	-0.7104794824315197	0.3326608212386093	-2.1357473951581167	0.03270000899365152	0.2276137271980464	Dnaaf2	Adipocytes_Brown	diet	Control	HF
Dnaaf4	10.456113572494417	0.9954126317399888	0.7340398267405546	1.3560744192315004	0.17507549103984388	0.5786627906539971	Dnaaf4	Adipocytes_Brown	diet	Control	HF
Dnaaf5	101.85657203491284	-0.005177362329656939	0.31612698711613074	-0.016377476585872786	0.9869332484209721	0.9981675221237849	Dnaaf5	Adipocytes_Brown	diet	Control	HF
Dnaaf8	7.04680007348314	0.49321144250653687	0.8296327478101142	0.5944937007469994	0.5521819542440851	0.87617631118853	Dnaaf8	Adipocytes_Brown	diet	Control	HF
Dnaaf9	5521.392876711013	0.15830168429772315	0.22765156325867067	0.695368316526128	0.48682451095381896	0.8495062117645128	Dnaaf9	Adipocytes_Brown	diet	Control	HF
Dnah1	154.55189514067186	1.0422888464551645	0.28766802167582123	3.6232350067389154	0.0002909412571179118	0.006510113187556868	Dnah1	Adipocytes_Brown	diet	Control	HF
Dnah10	229.2603388549368	-0.07242277747845342	0.2328235457606242	-0.3110629435775124	0.7557527713454419	0.9449008709857526	Dnah10	Adipocytes_Brown	diet	Control	HF
Dnah12	14.443388442468871	0.23691149685678742	0.5766054423707574	0.41087280737883375	0.6811658026882141	0.9234882010040469	Dnah12	Adipocytes_Brown	diet	Control	HF
Dnah17	21.612748017789468	-0.7735599813820266	0.5072353242967479	-1.5250514787283838	0.12724625816809035	0.5031483916037868	Dnah17	Adipocytes_Brown	diet	Control	HF
Dnah2	4.03373675980336	0.018019913665485617	1.0386839680373816	0.017348793492533324	0.9861583598715072	0.9981325590494471	Dnah2	Adipocytes_Brown	diet	Control	HF
Dnah3	116.93297034856243	1.4481166716803564	0.39675128686669303	3.6499356640194547	0.0002623059990828379	0.005928556429690763	Dnah3	Adipocytes_Brown	diet	Control	HF
Dnah6	38.27655458490492	1.5960085724007629	0.4428213637472036	3.604181512145577	0.0003131381686852293	0.006914748920326705	Dnah6	Adipocytes_Brown	diet	Control	HF
Dnah7	6.798619184865209	0.03920729995030905	0.8372581148008089	0.04682821134512003	0.9626501442901738	0.994124033507379	Dnah7	Adipocytes_Brown	diet	Control	HF
Dnah8	5.709298024007506	-0.13824274287392346	0.9568064349433164	-0.14448350034572388	0.8851186845587387	0.9774819121974949	Dnah8	Adipocytes_Brown	diet	Control	HF
Dnah9	62.474335762191544	0.22576155269213138	0.3777983701064977	0.5975715369774925	0.5501258608349352	0.8753143221954157	Dnah9	Adipocytes_Brown	diet	Control	HF
Dnai1	53.49499266000515	-0.3172320067489463	0.5097018832659608	-0.6223873545772552	0.5336871934109086	0.8709550849198099	Dnai1	Adipocytes_Brown	diet	Control	HF
Dnai4	57.06022046758548	-0.2328551326615329	0.4015779259334363	-0.5798504290799338	0.5620154868007903	0.8804389015854838	Dnai4	Adipocytes_Brown	diet	Control	HF
Dnai7	100.47105395664609	0.27075213400764747	0.3705255147155042	0.7307246687600868	0.4649473445113548	0.83942387205262	Dnai7	Adipocytes_Brown	diet	Control	HF
Dnaja1	474.452797271791	-0.5636397312493381	0.4115132225123116	-1.369675870457541	0.17078810419099122	0.5713260985617332	Dnaja1	Adipocytes_Brown	diet	Control	HF
Dnaja2	882.5245084822819	-0.1326353522054117	0.2052349332861509	-0.6462610925036018	0.518110280636718	0.8658293688644533	Dnaja2	Adipocytes_Brown	diet	Control	HF
Dnaja3	662.176045930017	-0.19685771426807513	0.2098807478404213	-0.9379503184244038	0.3482699424011745	0.7604894364713586	Dnaja3	Adipocytes_Brown	diet	Control	HF
Dnaja4	122.57406600986748	0.3374018147631565	0.35836063177486877	0.9415147336137104	0.3464411424755671	0.7593175850955985	Dnaja4	Adipocytes_Brown	diet	Control	HF
Dnajb1	25.251320035943902	-0.6979562996040951	0.5132076384079787	-1.3599881361260038	0.17383367824241003	0.576442005944796	Dnajb1	Adipocytes_Brown	diet	Control	HF
Dnajb11	94.2190226013639	-0.18294162301906033	0.2813339308477365	-0.6502650514561359	0.5155210277726465	0.8642880680724644	Dnajb11	Adipocytes_Brown	diet	Control	HF
Dnajb12	187.79129269368414	-0.5364627142674829	0.23890028242063366	-2.2455507747074517	0.024732796511556368	0.1894076478875748	Dnajb12	Adipocytes_Brown	diet	Control	HF
Dnajb13	18.014852256616365	0.5598377372332297	0.527409631171161	1.061485616009816	0.28846926640170767	0.7098508132790786	Dnajb13	Adipocytes_Brown	diet	Control	HF
Dnajb14	487.9819205448509	-0.04672372863370107	0.2596913780069762	-0.17992021526585267	0.8572152046879506	0.9713399854765888	Dnajb14	Adipocytes_Brown	diet	Control	HF
Dnajb2	489.23765710445355	0.26740904385600234	0.36216263694778494	0.7383672874420677	0.4602912875996441	0.8369385121200669	Dnajb2	Adipocytes_Brown	diet	Control	HF
