gene_id,gene_id,celltype,group,sub_id,sub_id_2,log2FoldChange_Control,lfcSE_Control,log2FoldChange_HF,lfcSE_HF,log2FC_diff,se_delta,z,pval,padj_diff
Gusb,Gusb,Adipocytes_Brown,time,Control,M,0.7735895074320752,0.3908900148781401,1.782477589490617,0.3326937413936652,1.008888082058542,0.5133031553516378,1.9654819409154112,0.04935848382339625,0.9999570852014581
Elk3,Elk3,Adipocytes_Brown,time,Control,M,-0.1489927334491962,0.76455942438878,1.1606147054847749,0.7067342431776538,1.0116219720355786,1.0411649263693017,0.9716250964803974,0.3312370926351784,0.9999570852014581
Cox7a1,Cox7a1,Adipocytes_Brown,time,Control,M,0.3530650317113331,0.7253661915840236,1.365147089818187,0.7642835637024582,1.012082058106854,1.053700848267116,0.960502271371702,0.3368024883823404,0.9999570852014581
Ripk3,Ripk3,Adipocytes_Brown,time,Control,M,-0.104541751260207,0.6021331346242782,1.1171665797791417,0.6020920049724303,1.0126248285189348,0.8515157627808073,1.1892026815945147,0.23435991954992463,0.9999570852014581
Ccna1,Ccna1,Adipocytes_Brown,time,Control,M,0.1207434245350375,0.6198977851343866,1.1413191020615276,0.8106401560056304,1.02057567752649,1.0204953339155212,1.000078730013062,0.3172724086461449,0.9999570852014581
Eeig1,Eeig1,Adipocytes_Brown,time,Control,M,0.399339022097435,0.6156971728522509,1.420373422137699,0.5807980276831112,1.0210344000402638,0.8464096866286719,1.20631228135767,0.22769710399041898,0.9999570852014581
Serpine2,Serpine2,Adipocytes_Brown,time,Control,M,0.9265867784191264,0.4466342527280652,1.9503300867480464,0.4146779035731158,1.02374330832892,0.6094587101861385,1.679758269458898,0.09300435746954339,0.9999570852014581
Pam,Pam,Adipocytes_Brown,time,Control,M,0.3339616141938081,0.2876932829905018,1.3608547617669455,0.2645587852589352,1.0268931475731375,0.39084367199116365,2.6273756521158513,0.0086046284393837,0.9999570852014581
Lrrk2,Lrrk2,Adipocytes_Brown,time,Control,M,0.6153895251231072,0.3175090383360151,1.6479107916855602,0.3228257361598994,1.032521266562453,0.45280066845383754,2.2802997842034265,0.022589914600164462,0.9999570852014581
Trpv3,Trpv3,Adipocytes_Brown,time,Control,M,0.7992352406466425,0.4852824168694063,1.8354136587759664,0.565570389692458,1.0361784181293239,0.7452307627973305,1.390412835669692,0.16440355098072734,0.9999570852014581
ENSRNOG00000065256,ENSRNOG00000065256,Adipocytes_Brown,time,Control,M,0.6623966210312858,0.8159141186288188,1.7046855867782884,1.0466080908914424,1.0422889657470025,1.3270660665156322,0.7854084977725748,0.43221410000754057,0.9999570852014581
ENSRNOG00000069347,ENSRNOG00000069347,Adipocytes_Brown,time,Control,M,0.9416229130229856,0.8262815107974892,1.985856523485826,0.7750438773336901,1.0442336104628405,1.1328875261376221,0.9217451744949198,0.3566615110416753,0.9999570852014581
Htr2b,Htr2b,Adipocytes_Brown,time,Control,M,0.3387008046021849,0.4468960361392661,1.3871976424300758,0.3500152968912244,1.048496837827891,0.5676502225621339,1.8470825803527706,0.06473517272872775,0.9999570852014581
ENSRNOG00000058912,ENSRNOG00000058912,Adipocytes_Brown,time,Control,M,0.8760385765431707,0.3870474190302277,1.933247308961535,0.2908999621071242,1.0572087324183643,0.4841781619733453,2.1835118050544486,0.028998140567881858,0.9999570852014581
ENSRNOG00000070314,ENSRNOG00000070314,Adipocytes_Brown,time,Control,M,-0.1879351790349173,0.5367368501636165,1.2459964797453429,0.6007827360437624,1.0580613007104256,0.8056217116313275,1.3133475493950202,0.18906586286869365,0.9999570852014581
Gcnt7,Gcnt7,Adipocytes_Brown,time,Control,M,0.7631990987533078,0.3854088239717421,1.821468037363896,0.4396001852085661,1.0582689386105884,0.5846266196733492,1.8101620812303745,0.07027065598082993,0.9999570852014581
ENSRNOG00000063228,ENSRNOG00000063228,Adipocytes_Brown,time,Control,M,0.6497238503473461,0.3379308633984647,1.709516991073357,0.3140083637615644,1.0597931407260108,0.46130090065969603,2.2974009788630902,0.02159590599196548,0.9999570852014581
Terb1,Terb1,Adipocytes_Brown,time,Control,M,0.1485686065464411,0.420348962627853,1.2106961468891688,0.2782967661861878,1.0621275403427277,0.5041253221690037,2.1068720289092293,0.0351286737818588,0.9999570852014581
Col10a1,Col10a1,Adipocytes_Brown,time,Control,M,0.410799387852786,0.8489582193265054,1.478760929928344,0.828886071534474,1.067961542075558,1.186499969551573,0.9000940324332114,0.36807021152403063,0.9999570852014581
Urm1-1,Urm1-1,Adipocytes_Brown,time,Control,M,0.4909184955319782,0.5470934025523602,1.5616741346182033,0.5638579123252135,1.070755639086225,0.7856506452667541,1.3628902942257095,0.17291708803345096,0.9999570852014581
Nnat,Nnat,Adipocytes_Brown,time,Control,M,0.5445779463473253,0.5048363950497887,1.6188824204264547,1.0145242058971111,1.0743044740791294,1.1331898120429915,0.9480357682904865,0.3431112454649905,0.9999570852014581
Stox2,Stox2,Adipocytes_Brown,time,Control,M,0.774299801591329,0.8989458676007311,1.8524973978305288,0.3932293816913972,1.0781975962391996,0.9811895940651989,1.098867744583474,0.2718257577454344,0.9999570852014581
ENSRNOG00000033449,ENSRNOG00000033449,Adipocytes_Brown,time,Control,M,0.4343577326518706,0.4150893467326996,1.517092069781684,0.5217625911721911,1.0827343371298135,0.6667348553343363,1.6239354047072774,0.10438959539136139,0.9999570852014581
ENSRNOG00000065279,ENSRNOG00000065279,Adipocytes_Brown,time,Control,M,-0.0199855501420424,0.7285463456398173,1.1033933374727072,0.8537520641958085,1.0834077873306647,1.1223512662547925,0.9653018799951288,0.33439363044181425,0.9999570852014581
LOC120102487,LOC120102487,Adipocytes_Brown,time,Control,M,0.6245316274901395,0.5085016635060622,1.718475692619122,0.6457954792541118,1.0939440651289827,0.821964562991301,1.3308895716232478,0.18322534910389732,0.9999570852014581
ENSRNOG00000068825,ENSRNOG00000068825,Adipocytes_Brown,time,Control,M,-0.0326795447341751,0.8798028755335907,1.1278198791660925,0.9579178073872304,1.0951403344319175,1.3006381608682462,0.8420023088518732,0.39978666108429817,0.9999570852014581
Lmx1b,Lmx1b,Adipocytes_Brown,time,Control,M,-0.2854406467903601,0.5240981484315876,1.383007397127285,0.3708285562549803,1.0975667503369249,0.6420223417635648,1.7095460374821687,0.08734985159821185,0.9999570852014581
ENSRNOG00000069502,ENSRNOG00000069502,Adipocytes_Brown,time,Control,M,0.0511737695549678,0.5277921591659999,1.149369641098578,0.585637875988571,1.0981958715436102,0.7883757258246306,1.3929853946161417,0.16362420734430838,0.9999570852014581
LOC102552900,LOC102552900,Adipocytes_Brown,time,Control,M,0.3643994672646585,1.0576820961785014,1.4630023601568611,0.7294004641468504,1.0986028928922027,1.284802106814193,0.8550755692768192,0.3925093135715456,0.9999570852014581
Ac1576,Ac1576,Adipocytes_Brown,time,Control,M,0.9167975175427384,0.5383490679019868,2.0159616504910387,0.6312170718354512,1.0991641329483004,0.8296111804257819,1.3249148021175121,0.185199410799068,0.9999570852014581
ENSRNOG00000071027,ENSRNOG00000071027,Adipocytes_Brown,time,Control,M,0.0448245332795066,0.6059796595667122,1.1449891711572109,0.4856550694026131,1.1001646378777044,0.7765772300583151,1.416684130431033,0.15657529886363464,0.9999570852014581
ENSRNOG00000069235,ENSRNOG00000069235,Adipocytes_Brown,time,Control,M,1.4451628972725703,0.6522002193296089,2.547174763412263,0.421684131915734,1.1020118661396925,0.7766483330331149,1.418932893135695,0.1559185814517452,0.9999570852014581
ENSRNOG00000070520,ENSRNOG00000070520,Adipocytes_Brown,time,Control,M,0.1932534481398509,0.5061238423709393,1.2985564170153547,0.4979099622624118,1.1053029688755038,0.7099828690443734,1.5568023075869784,0.11951742917743302,0.9999570852014581
Cryba1,Cryba1,Adipocytes_Brown,time,Control,M,0.6397707627489063,0.7452770031052754,1.7463156539667033,0.8926523528418205,1.1065448912177969,1.1628697409390352,0.9515639217890774,0.3413181859812007,0.9999570852014581
Tsga10ip,Tsga10ip,Adipocytes_Brown,time,Control,M,0.3109147410228496,0.4606611037474492,1.4190514330913098,0.4367135650917909,1.10813669206846,0.6347656185089108,1.7457415142797374,0.08085587784238268,0.9999570852014581
AC133270.1,AC133270.1,Adipocytes_Brown,time,Control,M,0.7077820632041559,0.4281324580470089,1.8159929410171,0.5066117950002592,1.1082108778129443,0.6632894635577732,1.67078016265883,0.0947651082143044,0.9999570852014581
Cfd,Cfd,Adipocytes_Brown,time,Control,M,0.2701058509993854,0.3031591734968781,1.378730309069453,0.3551126549513849,1.1086244580700675,0.4669159262457553,2.3743556296825847,0.017579609458095335,0.9999570852014581
Tppp2,Tppp2,Adipocytes_Brown,time,Control,M,0.1336066881129625,0.8520109065273975,1.2498282951743274,0.7398285331539135,1.1162216070613649,1.1283921496139138,0.9892142615874161,0.3225583221676769,0.9999570852014581
Nck2,Nck2,Adipocytes_Brown,time,Control,M,0.0933625978942886,0.2982008644985985,1.209963950224205,0.4105204265231013,1.1166013523299163,0.5073960742658742,2.200650357702256,0.02776078567506035,0.9999570852014581
Borcs6,Borcs6,Adipocytes_Brown,time,Control,M,0.3275059719083777,0.9569198659771924,1.4469008661703744,0.8077784706744212,1.1193948942619967,1.252278598230807,0.89388646890832,0.3713826381838339,0.9999570852014581
Evi2b,Evi2b,Adipocytes_Brown,time,Control,M,0.9810946504766794,0.4876026314303672,2.1146194746034648,0.550686221312545,1.1335248241267855,0.7355349349427992,1.5410890363962617,0.1232951178062689,0.9999570852014581
ENSRNOG00000064081,ENSRNOG00000064081,Adipocytes_Brown,time,Control,M,0.485255048609429,0.848868278606787,1.6255868492052128,0.7157499240270353,1.1403318005957839,1.1103491829913492,1.0270028726671907,0.3044191114078285,0.9999570852014581
ENSRNOG00000068250,ENSRNOG00000068250,Adipocytes_Brown,time,Control,M,1.051068996257268,0.4354997651631447,2.192746032519184,0.6520526732277514,1.141677036261916,0.7841127049860951,1.4560113986192351,0.14538946859516333,0.9999570852014581
Gm17949,Gm17949,Adipocytes_Brown,time,Control,M,0.0828420621545355,0.524094513153931,1.225853586586469,0.4504739264880829,1.1430115244319334,0.6910874164413983,1.6539319009997582,0.09814135002878,0.9999570852014581
Ip6k3,Ip6k3,Adipocytes_Brown,time,Control,M,-0.030268831457492,0.5423182219855036,1.1738956694212423,0.5446210754323872,1.1436268379637504,0.7685838729134563,1.4879662171789083,0.13675980309739888,0.9999570852014581
LOC120096194,LOC120096194,Adipocytes_Brown,time,Control,M,1.0309967090829413,0.5742477498384584,2.176957691885748,0.4252230861578502,1.1459609828028068,0.7145454157687523,1.6037622767055484,0.10876646266768075,0.9999570852014581
AABR07012054.1,AABR07012054.1,Adipocytes_Brown,time,Control,M,-0.0862303158239101,0.9212191331850452,1.2325468989993067,0.8970471316635782,1.1463165831753965,1.2858220124776443,0.8915048677433703,0.3726583812949764,0.9999570852014581
LOC100362172,LOC100362172,Adipocytes_Brown,time,Control,M,1.9502863309004017,0.8593868938985207,3.097091270118083,1.3716887190284897,1.1468049392176811,1.6186648125274627,0.7084882122241254,0.47864212983631216,0.9999570852014581
Hbb,Hbb,Adipocytes_Brown,time,Control,M,0.022825007333418,0.4275152225075485,1.1823025970231666,0.4386143911791952,1.1594775896897487,0.612496407846752,1.8930357383905714,0.05835311694295675,0.9999570852014581
Gpr34,Gpr34,Adipocytes_Brown,time,Control,M,1.5064405957883975,0.9765006481404396,2.68041587264178,0.9728494396028972,1.1739752768533827,1.3784010838483731,0.851693524192355,0.39438421578763583,0.9999570852014581
Cnr1,Cnr1,Adipocytes_Brown,time,Control,M,-0.1458192068837732,0.7675812796392074,1.3209318724604795,0.4579527048033474,1.1751126655767064,0.8938130121503406,1.314718682322171,0.18860446541793952,0.9999570852014581
Serinc4,Serinc4,Adipocytes_Brown,time,Control,M,0.3901196671586747,0.7788872368206147,1.565533519972356,0.8161007969241224,1.1754138528136813,1.1281337856930975,1.041909982415371,0.29745341555320026,0.9999570852014581
Gpr183,Gpr183,Adipocytes_Brown,time,Control,M,0.7472905137893006,0.911790513978,1.9289815788893163,1.0491030640325207,1.1816910651000159,1.3899565390121695,0.8501640388985355,0.39523389193463165,0.9999570852014581
Rab31,Rab31,Adipocytes_Brown,time,Control,M,0.1149762502516954,0.5643801018183751,1.2974966580877334,0.582527099180108,1.182520407836038,0.8110873692813314,1.4579445478035455,0.1448558282672423,0.9999570852014581
Ripor2,Ripor2,Adipocytes_Brown,time,Control,M,1.274292623747361,0.4527426732054593,2.4594250821458905,0.5890548647970362,1.1851324583985294,0.742941156406266,1.5951902087794123,0.11066970761157835,0.9999570852014581
Kcnk4,Kcnk4,Adipocytes_Brown,time,Control,M,-0.1519930339095041,0.6015505184975747,1.3443114884420586,0.8535756092616696,1.1923184545325545,1.0442482209853803,1.1417960122617696,0.25353882031476593,0.9999570852014581
ENSRNOG00000068353,ENSRNOG00000068353,Adipocytes_Brown,time,Control,M,1.1263497768153237,0.5184614982225296,2.324057594932792,0.6444093403591156,1.1977078181174685,0.8270826579497484,1.4481113908088232,0.1475859003873221,0.9999570852014581
Igsf6,Igsf6,Adipocytes_Brown,time,Control,M,0.1766514320525739,0.452887497948909,1.3781960031818423,0.6299697477842415,1.2015445711292685,0.7758665922191545,1.5486484186573601,0.12146625980029269,0.9999570852014581
ENSRNOG00000032195,ENSRNOG00000032195,Adipocytes_Brown,time,Control,M,1.6325298627689016,0.6231836380545105,2.841195859570216,0.6062566797265716,1.2086659968013143,0.8694279777255515,1.3901853031728046,0.16447261514364042,0.9999570852014581
Plekha2,Plekha2,Adipocytes_Brown,time,Control,M,0.7883710887331815,0.7701015101672929,1.999044438894936,0.5020773288101497,1.2106733501617546,0.9193138637413667,1.3169314615082939,0.18786159951982273,0.9999570852014581
Fscn2,Fscn2,Adipocytes_Brown,time,Control,M,0.1065022723608975,0.5321323474163708,1.3212396983216663,0.6016164387666613,1.2147374259607688,0.8031856414062299,1.5123993300402976,0.13043230525966365,0.9999570852014581
Rnf182,Rnf182,Adipocytes_Brown,time,Control,M,0.0336356857186774,0.2901770649847517,1.248385205057991,0.3160301736415948,1.2147495193393136,0.4290428879437362,2.8313009106413936,0.0046359084251514915,0.9999570852014581
Rph3al,Rph3al,Adipocytes_Brown,time,Control,M,0.0882490728158057,0.5494940436113807,1.3033581521413211,0.6523421861526716,1.2151090793255155,0.8529326068329389,1.42462495816333,0.1542656415284367,0.9999570852014581
ENSRNOG00000063680,ENSRNOG00000063680,Adipocytes_Brown,time,Control,M,0.2710637873075612,0.5325884569702376,1.4879305570870656,0.5837404114571252,1.2168667697795044,0.7901919592517204,1.539963493088221,0.12356925241875771,0.9999570852014581
Septin4,Septin4,Adipocytes_Brown,time,Control,M,0.3574065806127758,0.6543941419095131,1.576484751530537,0.6922418458110796,1.2190781709177612,0.9525914476087943,1.2797492293027664,0.20063334482954343,0.9999570852014581
Cfap119,Cfap119,Adipocytes_Brown,time,Control,M,-0.126744460588439,0.863902342955697,1.3472447361784416,0.9225009060687366,1.2205002755900027,1.2638572624556867,0.9656947124064936,0.3341969661340638,0.9999570852014581
ENSRNOG00000066737,ENSRNOG00000066737,Adipocytes_Brown,time,Control,M,0.1982027791713066,0.8992363822720426,1.4201180009146597,0.7047170568005942,1.221915221743353,1.1424763460778533,1.069532184135116,0.2848299346321199,0.9999570852014581
ENSRNOG00000064991,ENSRNOG00000064991,Adipocytes_Brown,time,Control,M,0.0596925064581985,0.5087097562664191,1.2830175820498688,0.6605360105191747,1.2233250755916703,0.8337226381196727,1.4673046162578518,0.1422932085144828,0.9999570852014581
LOC103691652,LOC103691652,Adipocytes_Brown,time,Control,M,0.0486904244231216,0.7993674141023743,1.2747118314857309,0.5167082849947516,1.2260214070626092,0.9518275655342906,1.288070918995086,0.197721277354864,0.9999570852014581
ENSRNOG00000068898,ENSRNOG00000068898,Adipocytes_Brown,time,Control,M,0.735741516411848,0.7133644402266349,1.961846805574043,0.7883666951798854,1.226105289162195,1.0632078210061824,1.15321319589415,0.24882288853776258,0.9999570852014581
Mogat2,Mogat2,Adipocytes_Brown,time,Control,M,0.1842914507781822,0.589807627792031,1.4111537644549204,0.6834708988481972,1.226862313676738,0.9027765545105975,1.3589877888907185,0.1741504581948865,0.9999570852014581
Flvcr2,Flvcr2,Adipocytes_Brown,time,Control,M,0.1119924252415913,0.4356950619708195,1.3392409149658255,0.537471327499353,1.2272484897242342,0.6918855504414534,1.7737738401115555,0.07610056687383548,0.9999570852014581
ENSRNOG00000055485,ENSRNOG00000055485,Adipocytes_Brown,time,Control,M,0.6580016002205059,0.4419634839050034,1.885290905195668,0.399427723013617,1.2272893049751623,0.5957132086980201,2.0602015987819096,0.03937927214809389,0.9999570852014581
Sstr2,Sstr2,Adipocytes_Brown,time,Control,M,0.8187960440619607,0.7646659455575967,2.0472963382502583,0.8433534425690878,1.2285002941882976,1.1384019665252803,1.0791445643211797,0.2805232876446331,0.9999570852014581
ENSRNOG00000064487,ENSRNOG00000064487,Adipocytes_Brown,time,Control,M,1.3070188625858057,0.753659557228219,2.540420996324426,0.7432605874377893,1.2334021337386205,1.0585079258275787,1.165227112281,0.24392707378135814,0.9999570852014581
AC133403.1,AC133403.1,Adipocytes_Brown,time,Control,M,-0.6269066467230882,0.9009393155661946,1.864140756018244,0.7100042289866808,1.2372341092951558,1.147082235723252,1.0785923369435337,0.2807694989076277,0.9999570852014581
Otud7a,Otud7a,Adipocytes_Brown,time,Control,M,0.0603354467608185,0.8516328041974182,1.3000010014989714,0.7418430761815494,1.2396655547381528,1.1294288746369388,1.0976039151970949,0.27237748249427685,0.9999570852014581
LOC120099313,LOC120099313,Adipocytes_Brown,time,Control,M,0.6811116086570841,0.5025790827466229,1.9216638469201657,0.4959366438328221,1.2405522382630816,0.7060728638820503,1.7569748133959109,0.07892210234152985,0.9999570852014581
Kcnab1,Kcnab1,Adipocytes_Brown,time,Control,M,-0.0365978781479398,0.4019078968805901,1.2810650661252645,0.4801087683636063,1.2444671879773246,0.6261264944359071,1.9875651310658815,0.04685980591656014,0.9999570852014581
ENSRNOG00000064539,ENSRNOG00000064539,Adipocytes_Brown,time,Control,M,0.5041257618457197,0.5005531422889611,1.750818211253429,0.4799858263293557,1.2466924494077092,0.693498263683787,1.797686475500912,0.07222670583723456,0.9999570852014581
LOC108352413,LOC108352413,Adipocytes_Brown,time,Control,M,0.2887844804003185,0.3812325249239228,1.536435759243671,0.6500959633244933,1.2476512788433525,0.7536331996340596,1.655515281769928,0.09782001916679395,0.9999570852014581
Arrb1,Arrb1,Adipocytes_Brown,time,Control,M,1.5008728961013706,0.5306886720834373,2.7545630003953674,0.5494641839362895,1.2536901042939967,0.7638987865590929,1.641173053751166,0.10076149756014652,0.9999570852014581
Fasn,Fasn,Adipocytes_Brown,time,Control,M,0.5705041958088483,0.5767451495447303,1.824259982861732,0.3098849158915062,1.2537557870528837,0.6547240858716435,1.914937626563319,0.05550045856844332,0.9999570852014581
Irf6,Irf6,Adipocytes_Brown,time,Control,M,-0.1006614049696136,0.6184925123606527,1.3552370713324136,0.8730886518667909,1.2545756663628,1.0699611123142572,1.1725432372483457,0.24097902358884782,0.9999570852014581
AABR07049554.2,AABR07049554.2,Adipocytes_Brown,time,Control,M,0.5112373709664597,0.4472282815910564,1.7704556443156998,0.3408959869115983,1.25921827334924,0.562337274015623,2.2392580601268417,0.02513913004596846,0.9999570852014581
ENSRNOG00000067822,ENSRNOG00000067822,Adipocytes_Brown,time,Control,M,0.4278041773043649,0.7414356566176413,1.691603714871237,0.7919660640014042,1.2637995375668722,1.0848673095977726,1.164934666558845,0.24404543971913362,0.9999570852014581
Smyd1,Smyd1,Adipocytes_Brown,time,Control,M,0.2690215572011429,0.4911060041891439,1.5374918624089453,0.349781152781187,1.2684703052078024,0.6029361178363455,2.1038220595570665,0.03539397177868664,0.9999570852014581
Hyi,Hyi,Adipocytes_Brown,time,Control,M,0.0210376969147139,0.6844362768917266,1.2940101966316748,0.7970010300929273,1.272972499716961,1.050553977239911,1.211715463741714,0.2256213176370947,0.9999570852014581
Kcng2,Kcng2,Adipocytes_Brown,time,Control,M,1.84776609417226,1.1370898360288957,3.121879612462854,0.4208580169816678,1.274113518290594,1.2124746453670536,1.050837246914042,0.2933333457219014,0.9999570852014581
Tex56p,Tex56p,Adipocytes_Brown,time,Control,M,0.2935767612145766,0.7345422893269169,1.568821760182345,0.8830556593804224,1.2752449989677686,1.1486251226459487,1.1102360324751916,0.26689732956267065,0.9999570852014581
Ctf2,Ctf2,Adipocytes_Brown,time,Control,M,-0.1744301476707323,0.6854014884878559,1.4528590945496882,0.8952848714234309,1.2784289468789558,1.1275239249883071,1.133837534216592,0.2568627033930657,0.9999570852014581
C1h11orf42,C1h11orf42,Adipocytes_Brown,time,Control,M,0.3028342780297594,0.6418060465618448,1.5975068560808277,0.841997513408135,1.2946725780510682,1.0587137545100789,1.2228731066691199,0.22137762758706891,0.9999570852014581
Tektip1,Tektip1,Adipocytes_Brown,time,Control,M,-0.0443072936575042,0.3958061916303335,1.3565273179353217,0.489871816416396,1.3122200242778175,0.629791185911654,2.0835795318067434,0.03719843042689819,0.9999570852014581
Rbl1,Rbl1,Adipocytes_Brown,time,Control,M,-0.7636774262489217,0.8512278002743165,2.077812497385854,0.8218025486162548,1.3141350711369324,1.1831940656004083,1.11066739543701,0.2667115414176773,0.9999570852014581
Serpind1,Serpind1,Adipocytes_Brown,time,Control,M,-0.1008196650145452,0.8236587143960458,1.4152298594305794,0.8721002411120687,1.3144101944160342,1.1995718020811739,1.0957328207745662,0.273195715147736,0.9999570852014581
Sybu,Sybu,Adipocytes_Brown,time,Control,M,0.2819883556002158,0.3746026019697011,1.596962604304358,0.4208651286499283,1.3149742487041423,0.5634310658066264,2.3338689122893537,0.019602587017782724,0.9999570852014581
RGD1565989,RGD1565989,Adipocytes_Brown,time,Control,M,0.1502975690278059,0.4256947957159934,1.4653905761408137,0.3044718144263834,1.3150930071130078,0.5233728545499617,2.5127268173734976,0.011980206501388535,0.9999570852014581
Ube2i,Ube2i,Adipocytes_Brown,time,Control,M,0.7877952341282055,0.8038666237051969,2.1102545393088614,0.6746442026974754,1.322459305180656,1.0494504985660376,1.2601445299112781,0.20761722893342793,0.9999570852014581
Eno2,Eno2,Adipocytes_Brown,time,Control,M,1.1387513969348038,0.6428948565793526,2.476213568768338,0.545480938693819,1.3374621718335344,0.8431270669919667,1.5863115112710262,0.11266866231241268,0.9999570852014581
ENSRNOG00000038299,ENSRNOG00000038299,Adipocytes_Brown,time,Control,M,2.881778814002347,0.4834299241790334,4.219260496777971,0.3987032920745232,1.337481682775624,0.6266329122403391,2.1343942468547605,0.03281052213569535,0.9999570852014581
Slc16a12,Slc16a12,Adipocytes_Brown,time,Control,M,0.1290351665686279,0.6862015164561,1.4692696012801671,0.7350670143589996,1.3402344347115394,1.0055824365934922,1.3327941956223033,0.18259935105451985,0.9999570852014581
