gene_id,gene_id,celltype,group,sub_id,sub_id_2,log2FoldChange_Control,lfcSE_Control,log2FoldChange_HF,lfcSE_HF,log2FC_diff,se_delta,z,pval,padj_diff
Ncor2,Ncor2,Adipocytes_Brown,time,Control,F,0.0558114583952984,0.2177791445496359,-1.0256871526976858,0.3441978622281224,0.9698756943023874,0.4073081439931943,2.3811841442546577,0.017257082954545533,0.9999939767421606
Nelfe,Nelfe,Adipocytes_Brown,time,Control,F,-0.006485330984344,0.4026508859060265,-0.9797013592860876,0.504151809938767,0.9732160283017436,0.6452106503967852,1.5083694413649944,0.1314599995805963,0.9999939767421606
Mpi,Mpi,Adipocytes_Brown,time,Control,F,0.077671828657362,0.2657809703266893,-1.0632526466901844,0.4146438703006341,0.9855808180328224,0.49251300832128847,2.001126470531482,0.04537876237585747,0.9999939767421606
Sh3yl1,Sh3yl1,Adipocytes_Brown,time,Control,F,-0.0673307976962001,0.5788127292475991,-1.0564946531903097,0.6025708761535427,0.9891638554941096,0.8355332646445038,1.1838713039330293,0.23646401106703685,0.9999939767421606
RGD1307461,RGD1307461,Adipocytes_Brown,time,Control,F,-0.6091209374342889,0.3648068834762565,-1.6182521013231452,0.6148843582165268,1.0091311638888563,0.7149593248647149,1.411452552324994,0.1581112166732228,0.9999939767421606
Peg3,Peg3,Adipocytes_Brown,time,Control,F,0.1739165930717636,0.3447538587072294,-1.188712897410899,0.3500506518544269,1.0147963043391353,0.4913152571997266,2.0654687381845465,0.0388786705204196,0.9999939767421606
Pmepa1,Pmepa1,Adipocytes_Brown,time,Control,F,-0.2933641039349394,0.7538881489356823,-1.316152404763714,0.4707518226317324,1.0227883008287746,0.8887939129048801,1.1507597947942234,0.24983106937199673,0.9999939767421606
Rpl18a,Rpl18a,Adipocytes_Brown,time,Control,F,-0.0571821767819239,0.315842491373645,-1.0801324997417987,0.5006530457942445,1.0229503229598749,0.5919543492704188,1.7280898843308725,0.0839721107940421,0.9999939767421606
Ap5b1,Ap5b1,Adipocytes_Brown,time,Control,F,-0.1071798786570243,0.4675738056777351,-1.1434783206248205,0.5695893793067204,1.036298441967796,0.7369242327234025,1.4062482897841695,0.1596504093044575,0.9999939767421606
Mmp11,Mmp11,Adipocytes_Brown,time,Control,F,0.1428235656985933,0.4578043359824905,-1.1812852685184934,0.3831003337493993,1.0384617028199001,0.5969511502319684,1.7396091831238882,0.0819276656662784,0.9999939767421606
Angptl8,Angptl8,Adipocytes_Brown,time,Control,F,-0.513322227368659,0.7768533883565127,-1.553255466337342,0.4502314482890965,1.039933238968683,0.8978917217735622,1.1581944835336637,0.24678467902715617,0.9999939767421606
Lep,Lep,Adipocytes_Brown,time,Control,F,-0.3333937245608718,1.0614706010011703,-1.3846508075526651,0.5215842173291497,1.0512570829917933,1.1826960440268022,0.8888649694071098,0.3740756540075165,0.9999939767421606
Nsmf,Nsmf,Adipocytes_Brown,time,Control,F,0.5550837256000823,0.3751312099573878,-1.6155070960599098,0.3474315148125835,1.0604233704598274,0.5113042950817646,2.0739574860998404,0.038083259399642966,0.9999939767421606
Dohh,Dohh,Adipocytes_Brown,time,Control,F,0.0390218035687844,0.3206407661211499,-1.1144362720436904,0.463476742400432,1.075414468474906,0.5635789134139729,1.9081879092324519,0.05636693376490953,0.9999939767421606
Gpsm1,Gpsm1,Adipocytes_Brown,time,Control,F,0.0520897567122453,0.3586584450356296,-1.1453830418995157,0.3578018993323404,1.0932932851872703,0.506614329999859,2.158038611319136,0.030924829943129728,0.9999939767421606
Btbd6,Btbd6,Adipocytes_Brown,time,Control,F,0.0347442102085361,0.3572955179780089,-1.150467314132772,0.445221305447248,1.115723103924236,0.570860839427023,1.9544572457345206,0.050647166359919726,0.9999939767421606
Adam1a,Adam1a,Adipocytes_Brown,time,Control,F,-0.0853325287389287,0.4704453156821168,-1.218309203893559,0.5803017358308696,1.1329766751546304,0.7470400924017178,1.5166209774794481,0.12936240594516102,0.9999939767421606
Igfbp5,Igfbp5,Adipocytes_Brown,time,Control,F,-1.3070593156563943,0.5217155196160778,-2.458896017965926,0.9211575386107104,1.1518367023095315,1.0586398322128336,1.0880345394730633,0.27657985995598633,0.9999939767421606
Per2,Per2,Adipocytes_Brown,time,Control,F,-0.0889648661423271,0.4173161252773603,-1.2524238233200926,0.412468273190001,1.1634589571777656,0.5867561885526651,1.9828661032917896,0.04738238782788051,0.9999939767421606
Osgin1,Osgin1,Adipocytes_Brown,time,Control,F,0.3298624563247289,0.478146665009253,-1.4970132408935073,0.5407294565189434,1.1671507845687783,0.7218120104339791,1.616973349982145,0.10588403364524379,0.9999939767421606
Cdkn1a,Cdkn1a,Adipocytes_Brown,time,Control,F,-0.0919115582813063,0.4258709955198875,-1.26095499840283,0.5064643910343193,1.1690434401215237,0.6617191883351002,1.76667604737723,0.07728249700163414,0.9999939767421606
Aspg,Aspg,Adipocytes_Brown,time,Control,F,-0.3950774547190688,0.277423616321931,-1.5653232022280406,0.2967708363160959,1.1702457475089718,0.4062472057514894,2.8806247303146684,0.003968878788664254,0.9999939767421606
Togaram2,Togaram2,Adipocytes_Brown,time,Control,F,-0.287818358982061,0.5202049589698361,-1.464441668910321,0.4913066284521244,1.1766233099282601,0.7155385401903958,1.6443884484757112,0.1000959896751028,0.9999939767421606
Prss53,Prss53,Adipocytes_Brown,time,Control,F,-0.2806587668402386,0.3432070648261147,-1.4700328146849653,0.4195157867948278,1.1893740478447268,0.5420189892583472,2.194340182568447,0.028210962738177026,0.9999939767421606
Klf10,Klf10,Adipocytes_Brown,time,Control,F,-0.3872734652510142,0.398312307854928,-1.580821861838141,0.407008011985425,1.193548396587127,0.5694806549910602,2.095854154353783,0.036095130673641895,0.9999939767421606
Gjc1,Gjc1,Adipocytes_Brown,time,Control,F,-0.4003653692371555,0.8132090521224762,-1.6375410241053925,0.4521627506380978,1.237175654868237,0.9304623127878672,1.32963542731934,0.18363841962369531,0.9999939767421606
Tmem88,Tmem88,Adipocytes_Brown,time,Control,F,-0.7290436072483112,0.603570202384583,-1.9734591376827453,0.6619507615461601,1.2444155304344342,0.8958101360880596,1.3891509822256645,0.16478684360839702,0.9999939767421606
Nxnl1,Nxnl1,Adipocytes_Brown,time,Control,F,-0.3667790105495602,0.3084230465515535,-1.64364153060897,0.475463178183473,1.2768625200594097,0.5667362785744977,2.2530100301167955,0.024258516555985432,0.9999939767421606
Cidec,Cidec,Adipocytes_Brown,time,Control,F,0.079295198891764,0.2858885264446216,-1.426873145948231,0.3774665873529384,1.3475779470564668,0.4735116409556903,2.845923585609522,0.004428281994111494,0.9999939767421606
Pnpla3,Pnpla3,Adipocytes_Brown,time,Control,F,-0.1519394880547166,0.3638917868558671,-1.5062048725548602,0.4522812205929676,1.3542653845001436,0.5804959388679825,2.3329454933674105,0.019651006256051096,0.9999939767421606
Bmf,Bmf,Adipocytes_Brown,time,Control,F,0.5183312927505253,0.6933727977300294,-1.9327819386353584,0.6903938541605263,1.4144506458848332,0.9784730504692474,1.4455693442006436,0.14829803019150356,0.9999939767421606
Crispld2,Crispld2,Adipocytes_Brown,time,Control,F,-1.3246191431639012,0.4769712809287526,-2.8262779253200785,0.7961575479763789,1.5016587821561773,0.9280993718511908,1.6179935335598412,0.10566399124779502,0.9999939767421606
Pde10a,Pde10a,Adipocytes_Brown,time,Control,F,-2.7015839364503225,1.4423432043104152,-4.297917653613622,1.84441062975322,1.5963337171632994,2.3414107905634807,0.6817828480149474,0.4953762714417711,0.9999939767421606
Ldlr,Ldlr,Adipocytes_Brown,time,Control,F,-0.0916252555023367,0.3287414132417052,-1.7094354059525982,0.6245782412855898,1.6178101504502616,0.7058108077010113,2.2921300337123522,0.021898140789993192,0.9999939767421606
Igf1,Igf1,Adipocytes_Brown,time,Control,F,-1.2512053042965283,0.7337710510296671,-2.914484106413932,1.4608591766435863,1.6632788021174039,1.634787291763965,1.0174282675776711,0.3089497403688348,0.9999939767421606
Shisa4,Shisa4,Adipocytes_Brown,time,Control,F,-0.0707985816728512,0.6495648336235107,-1.7360280633500569,0.5621237453832539,1.6652294816772057,0.8590212908909979,1.9385194515376785,0.052559880022990724,0.9999939767421606
Isyna1,Isyna1,Adipocytes_Brown,time,Control,F,0.1691630578342087,0.492987018492824,-1.8511509680005285,0.5703176490744206,1.6819879101663198,0.7538557032006975,2.231180188761572,0.025669195722621163,0.9999939767421606
Slc25a1,Slc25a1,Adipocytes_Brown,time,Control,F,-0.1104903084223207,0.3519435838755945,-1.8342016648971544,0.579794413929216,1.7237113564748336,0.6782520539259138,2.5414023392889225,0.011040878600852011,0.9999939767421606
ENSRNOG00000069024,ENSRNOG00000069024,Adipocytes_Brown,time,Control,F,-0.1512382191561626,0.4612697017888674,-1.90317022796418,0.515190166391431,1.7519320088080175,0.6915133009095494,2.5334755043810384,0.01129376335080745,0.9999939767421606
Ccdc175,Ccdc175,Adipocytes_Brown,time,Control,F,0.0673886274941714,0.4916580483674083,-2.051033682071138,0.6012542135599834,1.9836450545769666,0.7766815730066492,2.5540004082985814,0.01064931316605744,0.9999939767421606
Mfsd2a,Mfsd2a,Adipocytes_Brown,time,Control,F,-1.2200078344209058,0.8759671848682479,-3.641500343404996,1.4740109667418773,2.42149250898409,1.7146506463537483,1.4122366641469857,0.15788028827128198,0.9999939767421606
Cytip,Cytip,Adipocytes_Brown,time,Control,F,0.3648072067246364,0.8422761563640044,-2.800107148652869,0.9049211465241714,2.4352999419282324,1.2362489251788824,1.9699106646955022,0.04884860996428819,0.9999939767421606
Ddit4,Ddit4,Adipocytes_Brown,time,Control,F,-0.0059570469364961,0.7004383366747594,-2.6895264014321083,0.8431833118464639,2.6835693544956123,1.096162378874624,2.448149476951308,0.014359207076126923,0.9999939767421606
