gene_id,gene_id,celltype,group,sub_id,sub_id_2,log2FoldChange_Control,lfcSE_Control,log2FoldChange_HF,lfcSE_HF,log2FC_diff,se_delta,z,pval,padj_diff
Mutyh,Mutyh,Adipocytes_Brown,time,Control,F,0.2158074796449361,0.7363007691267123,1.1646150530039154,0.7268100755210442,0.9488075733589794,1.0345973654013885,0.9170790542182314,0.35910121606408385,0.9999939767421606
Abhd5,Abhd5,Adipocytes_Brown,time,Control,F,0.0022815454007047,0.3587540348323358,0.9676989134951124,0.3867923177689769,0.9654173680944077,0.5275535561377422,1.8299893098291253,0.06725153738313416,0.9999939767421606
Lsm8,Lsm8,Adipocytes_Brown,time,Control,F,0.0317491889444844,0.3971422279021515,1.0060964165231154,0.4620767450840766,0.974347227578631,0.6092921036174515,1.5991463237317485,0.10978809373946774,0.9999939767421606
Alb,Alb,Adipocytes_Brown,time,Control,F,0.0322330336549042,0.3559787037030746,1.0108233666657018,0.4729144646761899,0.9785903330107977,0.5919196975858201,1.6532484676587669,0.09828030605954807,0.9999939767421606
Irs1,Irs1,Adipocytes_Brown,time,Control,F,0.0828041419878485,0.4681943681454691,1.065355103035288,0.4288111205212046,0.9825509610474394,0.6348897096707319,1.5475931426845972,0.12172028344031682,0.9999939767421606
Lrig3,Lrig3,Adipocytes_Brown,time,Control,F,-0.0328720741946239,0.1954741548753564,1.0517180677804858,0.2823159816145336,1.0188459935858618,0.3433838358152761,2.967076161773531,0.0030064647533065703,0.9622626865260577
ENSRNOG00000038299,ENSRNOG00000038299,Adipocytes_Brown,time,Control,F,-0.2722263500987273,0.4135027522735301,1.3082027364292053,0.9694159474342158,1.035976386330478,1.05392210588713,0.982972442217116,0.32562100188948717,0.9999939767421606
Myc,Myc,Adipocytes_Brown,time,Control,F,-0.1404635846143576,0.7520609436929602,1.1921062780786171,0.7045857034035866,1.0516426934642595,1.0305516369736514,1.020465793012124,0.30750760441060976,0.9999939767421606
Tmem38b,Tmem38b,Adipocytes_Brown,time,Control,F,0.1739396096973292,0.4678858536969075,1.2258393857642491,0.555159585301602,1.05189977606692,0.7260298459718655,1.44883820121588,0.14738277271488442,0.9999939767421606
Gabrg3,Gabrg3,Adipocytes_Brown,time,Control,F,-0.406264052440313,0.7245449561643312,1.46394928061407,0.7325576968187913,1.057685228173757,1.0303427452414196,1.0265372693296644,0.30463840563322897,0.9999939767421606
Ckb,Ckb,Adipocytes_Brown,time,Control,F,0.2515133332806353,0.5184895984169001,1.3152401108303078,0.9368453829485496,1.0637267775496726,1.0707524154623855,0.9934385971852522,0.32049625989926245,0.9999939767421606
LOC100363472,LOC100363472,Adipocytes_Brown,time,Control,F,0.1950467467218296,0.6704181172532528,1.261563367242198,0.7944156490432853,1.0665166205203684,1.03949828060765,1.0259917119794797,0.3048954907384036,0.9999939767421606
Hlx,Hlx,Adipocytes_Brown,time,Control,F,-0.1477611193340572,0.9199416648273246,1.2528675275271643,1.00158013373359,1.1051064081931072,1.359946848584556,0.8126099996799957,0.4164416965123976,0.9999939767421606
Maged1,Maged1,Adipocytes_Brown,time,Control,F,-0.0145644066315432,0.2952377170888,1.1238175237847143,0.4536059327791408,1.1092531171531712,0.5412242158701334,2.0495260275259675,0.04041070543477421,0.9999939767421606
Cd6,Cd6,Adipocytes_Brown,time,Control,F,-0.4817830165312335,0.542667118640499,1.6014732588158982,0.527885548000881,1.1196902422846646,0.7570672053667177,1.47898394534511,0.13914460572183462,0.9999939767421606
Tifa,Tifa,Adipocytes_Brown,time,Control,F,-0.0339161220920006,0.4439583004603825,1.1648652748441706,0.5369476622390252,1.13094915275217,0.6967149808434046,1.6232594157557882,0.10453396130380899,0.9999939767421606
Nfatc4,Nfatc4,Adipocytes_Brown,time,Control,F,0.1581496140610868,0.2515129596616678,1.2949284458349348,0.5364016943238589,1.136778831773848,0.592440331637945,1.9188072976580568,0.0550087259590224,0.9999939767421606
Txn1,Txn1,Adipocytes_Brown,time,Control,F,0.0994718653749728,0.2812764645185604,1.250495874788195,0.2708035039422044,1.151024009413222,0.3904497243428871,2.947944223421733,0.0031989477661535926,0.9840528774261469
Fut10,Fut10,Adipocytes_Brown,time,Control,F,0.5351216304278867,0.7467782186693853,1.6894501001345592,0.6610764786818625,1.1543284697066725,0.9973463884455748,1.1573997590804574,0.2471090724425049,0.9999939767421606
Or8g20,Or8g20,Adipocytes_Brown,time,Control,F,0.0542274015025822,0.6589656259929957,1.2382580106560537,1.325608241704452,1.1840306091534716,1.4803624241094169,0.7998248198347658,0.4238123007068304,0.9999939767421606
Robo2,Robo2,Adipocytes_Brown,time,Control,F,0.1832008669389843,0.6309368811064947,1.414138905629949,0.6373149119494168,1.2309380386909647,0.8968007833033398,1.3725880503324719,0.16988044886504894,0.9999939767421606
Car2,Car2,Adipocytes_Brown,time,Control,F,0.1640867503040514,0.6391058802489853,1.3984320120729292,0.6012564187897645,1.234345261768878,0.8774768414634787,1.4066983918461082,0.15951684281693268,0.9999939767421606
Sfrp1,Sfrp1,Adipocytes_Brown,time,Control,F,0.3055061584803961,0.5121307953126083,1.5455776210229777,0.6006186930957037,1.2400714625425815,0.7893166449553157,1.5710696973998104,0.11616646036700295,0.9999939767421606
Ehhadh,Ehhadh,Adipocytes_Brown,time,Control,F,0.6629021403841151,0.279432194762195,1.9122021577860016,0.5053456891706447,1.2493000174018865,0.5774570261352537,2.1634510636455078,0.030506503721193123,0.9999939767421606
Anks1b,Anks1b,Adipocytes_Brown,time,Control,F,0.3607095090454336,0.7091059360853319,1.623008529452362,0.8385044223738315,1.2622990204069284,1.098144296043069,1.149483747222798,0.2503565647369781,0.9999939767421606
Tmeff2,Tmeff2,Adipocytes_Brown,time,Control,F,-0.0473552980623762,0.4498335719286342,1.3330196314208558,0.6290399387325991,1.2856643333584796,0.7733314211609313,1.6625010935523996,0.09641234427404455,0.9999939767421606
ENSRNOG00000063301,ENSRNOG00000063301,Adipocytes_Brown,time,Control,F,0.6091927804088633,0.4293063919985439,1.907009544886576,1.1380070997199578,1.2978167644777128,1.2162911399923282,1.0670280509368002,0.28595916930827703,0.9999939767421606
Ipmk,Ipmk,Adipocytes_Brown,time,Control,F,0.0989194205797255,0.2627606623886691,1.4114707304662684,0.3548478200291943,1.312551309886543,0.44154290966836235,2.972647235740655,0.0029524356618326753,0.9622626865260577
ENSRNOG00000069803,ENSRNOG00000069803,Adipocytes_Brown,time,Control,F,0.6561682031199935,0.3273579318831916,1.9792721731077256,0.4602813886262741,1.323103969987732,0.5648204779242441,2.34252124648567,0.019153943385862515,0.9999939767421606
Mettl7a,Mettl7a,Adipocytes_Brown,time,Control,F,1.128034285699926,0.7125533034284056,2.4723068525047807,1.2739753691247793,1.3442725668048547,1.4597073170205563,0.9209192494483632,0.357092587791197,0.9999939767421606
Map2k6,Map2k6,Adipocytes_Brown,time,Control,F,1.0844107685261344,1.3490347934684646,2.452474881001996,0.4840077984945584,1.3680641124758615,1.4332335549351514,0.9545297818105867,0.3398155415484134,0.9999939767421606
Zfp868,Zfp868,Adipocytes_Brown,time,Control,F,0.8086243671896837,0.8569088994115678,2.2046315485047283,1.523054727104019,1.3960071813150448,1.747566469020461,0.7988292325713534,0.4243894376429038,0.9999939767421606
Megf11,Megf11,Adipocytes_Brown,time,Control,F,0.1904982403409946,0.7910844225618994,1.6771265225216625,0.5165677539091522,1.4866282821806678,0.9448051693332548,1.5734760249351467,0.11560863550400335,0.9999939767421606
Cxcl14,Cxcl14,Adipocytes_Brown,time,Control,F,0.0099732334173048,0.4581629466901127,1.4997616670174947,0.386413921313897,1.4897884336001899,0.5993571592172314,2.485643844725028,0.012931731344725694,0.9999939767421606
Sgms2,Sgms2,Adipocytes_Brown,time,Control,F,-0.1463487384026419,0.4087536566441779,1.6951368622069791,0.3542311045383839,1.5487881238043373,0.5408874441530973,2.8634203669293448,0.004190941448957153,0.9999939767421606
Cited2,Cited2,Adipocytes_Brown,time,Control,F,-0.1101543077811074,0.3768415570315372,1.6624727936572468,0.5696231905265441,1.5523184858761394,0.6829935126277502,2.272815857216194,0.0230372790491582,0.9999939767421606
ENSRNOG00000066257,ENSRNOG00000066257,Adipocytes_Brown,time,Control,F,0.3152644992767768,0.6649764927109826,1.8924081587717352,0.8150357601080613,1.5771436594949584,1.0518921171456341,1.499339745766536,0.13378551632694613,0.9999939767421606
Spock1,Spock1,Adipocytes_Brown,time,Control,F,-0.0607362701995867,1.086330426682544,1.6534994576433766,0.5626806331932481,1.59276318744379,1.223406429158778,1.3019084659698772,0.19294767806019264,0.9999939767421606
Tcim,Tcim,Adipocytes_Brown,time,Control,F,-0.2430327986740345,0.5711219718080185,1.8406485770229413,0.7521412776320372,1.597615778348907,0.9444028844724228,1.6916676183611956,0.09070936587780754,0.9999939767421606
Tmem182,Tmem182,Adipocytes_Brown,time,Control,F,0.2063068883194879,0.5427040835295663,1.8379633956106205,0.5476459452348149,1.6316565072911327,0.7710018181637449,2.1162810110839483,0.034320914764493615,0.9999939767421606
Sav1,Sav1,Adipocytes_Brown,time,Control,F,-0.0547630599596472,0.3926847500477085,1.7203481065650164,0.5518372307064685,1.6655850466053692,0.677292877648817,2.4591799228530964,0.013925480898943299,0.9999939767421606
Glp2r,Glp2r,Adipocytes_Brown,time,Control,F,-0.0114044551381708,0.5954264396439464,1.6870242495911367,0.5718541045185989,1.6756197944529658,0.8255602715016237,2.0296759089498777,0.042389493267083855,0.9999939767421606
ENSRNOG00000064141,ENSRNOG00000064141,Adipocytes_Brown,time,Control,F,-0.1028558861885084,0.5108487045939467,1.9160966438280933,0.8654095058493592,1.8132407576395848,1.0049378148919192,1.804331303658424,0.07117938523404121,0.9999939767421606
Gpr88,Gpr88,Adipocytes_Brown,time,Control,F,0.0562861971479408,0.7599454739087738,1.9068968506620765,0.6350039505434389,1.8506106535141358,0.9903267847131092,1.8686868638519607,0.06166639265939389,0.9999939767421606
Agbl1,Agbl1,Adipocytes_Brown,time,Control,F,-0.2198688993478171,0.7277420917353572,2.14538915429886,0.7427970336652588,1.925520254951043,1.0398826786254596,1.8516706687491316,0.06407312836702528,0.9999939767421606
Dusp6,Dusp6,Adipocytes_Brown,time,Control,F,1.7884188728810066,0.6943417433520658,3.831123370604824,0.6203160696212557,2.0427044977238173,0.9310759812128915,2.1939181537717607,0.028241294057589794,0.9999939767421606
Vcam1,Vcam1,Adipocytes_Brown,time,Control,F,0.8122905609245344,0.7019548300216973,2.960334679484692,0.8862857413662152,2.1480441185601578,1.1305940910600283,1.8999251239197468,0.057442946441007114,0.9999939767421606
Adamts15,Adamts15,Adipocytes_Brown,time,Control,F,0.2428550286022234,0.8805938667684126,2.7028861998432565,1.2819767675850384,2.460031171241033,1.555284536931403,1.5817241879705866,0.11371254842048928,0.9999939767421606
Gadd45a,Gadd45a,Adipocytes_Brown,time,Control,F,0.554131406314813,0.6139634167165204,3.2003342707637072,1.1996744365610013,2.6462028644488944,1.347653453527345,1.963563301472444,0.049580756769074696,0.9999939767421606
Cyp2e1,Cyp2e1,Adipocytes_Brown,time,Control,F,1.5600661663807422,0.788508111135757,4.475985321606547,1.373756724924012,2.9159191552258052,1.5839673546512336,1.840895992372171,0.06563680182140019,0.9999939767421606
Shc3,Shc3,Adipocytes_Brown,time,Control,F,1.2068361939955734,0.4101695706076282,4.226439058961156,0.8985005375923937,3.0196028649655826,0.9876954453201992,3.057220603043951,0.0022339979711960556,0.8670831041194413
