gene_id,gene_id,celltype,group,sub_id,sub_id_2,log2FoldChange_Control,lfcSE_Control,log2FoldChange_HF,lfcSE_HF,log2FC_diff,se_delta,z,pval,padj_diff
Abcb11,Abcb11,Adipocytes_Brown,time,Control,M,2.470948343411477,0.973798687592055,0.5174436030849108,0.4547778013003403,-1.9535047403265662,1.0747589183214905,-1.8176213353758077,0.0691220284010392,0.9999570852014581
Fer1l6,Fer1l6,Adipocytes_Brown,time,Control,M,2.031523004607209,0.858536403352233,0.0879184017177177,0.5356112839701717,-1.943604602889491,1.0119111637871994,-1.920726514781512,0.05476619503934499,0.9999570852014581
Slc1a4,Slc1a4,Adipocytes_Brown,time,Control,M,2.9078417295098875,0.6802601615455511,0.9971216859087322,0.6456278438512141,-1.9107200436011553,0.9378641693454053,-2.037309992271874,0.041618987131371465,0.9999570852014581
Etl4,Etl4,Adipocytes_Brown,time,Control,M,1.9723020155790656,0.5039133799370578,0.0629453022929655,0.6245115410726091,-1.9093567132861,0.802460814876636,-2.3793768840658336,0.01734193498224812,0.9999570852014581
Xpnpep2,Xpnpep2,Adipocytes_Brown,time,Control,M,3.6030770393447553,0.7481698725257847,1.6972718975642798,0.7055239466312502,-1.9058051417804756,1.0283589827610706,-1.8532488884995437,0.06384669334290782,0.9999570852014581
Atf3,Atf3,Adipocytes_Brown,time,Control,M,2.8079955717328464,1.327479535999539,0.911074637018566,0.7636863781914839,-1.8969209347142804,1.5314760209460603,-1.2386226808451553,0.21548526458080852,0.9999570852014581
Lpar3,Lpar3,Adipocytes_Brown,time,Control,M,2.427769554128931,0.7174311650049233,-0.5471820314200706,0.7652138722508607,-1.8805875227088602,1.0489326702917963,-1.7928581842967204,0.07299560307802122,0.9999570852014581
Hs3st3a1,Hs3st3a1,Adipocytes_Brown,time,Control,M,2.7713717571333456,0.8616068823203928,0.9895442821813312,0.5646476226799094,-1.7818274749520144,1.0301423966908365,-1.7296904589849353,0.08368559425872557,0.9999570852014581
Tmem130,Tmem130,Adipocytes_Brown,time,Control,M,1.9668691609895,1.026417947253349,0.1974823516831955,0.7656377239377052,-1.7693868093063045,1.2805213495917547,-1.3817706435510864,0.16704213555430059,0.9999570852014581
Ank1,Ank1,Adipocytes_Brown,time,Control,M,1.899987648426912,0.8179417712016271,-0.1600546617616054,0.7273591783298249,-1.7399329866653066,1.0945684607995485,-1.589606359929592,0.11192356259350444,0.9999570852014581
Cpq,Cpq,Adipocytes_Brown,time,Control,M,1.7583593090701817,0.685633894156428,0.0723787155598603,0.4774371121551961,-1.6859805935103214,0.8354879010968388,-2.0179593161037346,0.04359549859949863,0.9999570852014581
Nckap5,Nckap5,Adipocytes_Brown,time,Control,M,1.6785697364262646,0.7572496405185388,0.0110062565334721,0.6065252951053208,-1.6675634798927925,0.9702061387499322,-1.7187723446497405,0.0856558330687549,0.9999570852014581
Mfap3l,Mfap3l,Adipocytes_Brown,time,Control,M,1.7902645163572373,0.711513622165854,-0.1264869362324131,0.4040673295887542,-1.6637775801248242,0.8182432653976204,-2.0333532220596053,0.042016849719734184,0.9999570852014581
Sh3pxd2b,Sh3pxd2b,Adipocytes_Brown,time,Control,M,1.9328529459492607,0.5446778978918179,0.2833903012552229,0.4521322629741836,-1.649462644694038,0.7078824730659785,-2.3301362972724697,0.019798948546292827,0.9999570852014581
Insig1,Insig1,Adipocytes_Brown,time,Control,M,1.839000998174125,0.4768805551521102,-0.1946557458320226,0.4457614403388192,-1.6443452523421025,0.6527773935846152,-2.518998464870945,0.011768916981462096,0.9999570852014581
Chst13,Chst13,Adipocytes_Brown,time,Control,M,2.5604831378840087,0.5714147181976337,0.9309385211754984,0.3703332323940961,-1.6295446167085104,0.6809269294045732,-2.393126995481648,0.016705457733962703,0.9999570852014581
Nr4a3,Nr4a3,Adipocytes_Brown,time,Control,M,3.735275291487471,1.4378035103757596,2.1100176186039987,1.3695926544646442,-1.6252576728834724,1.9857147261407835,-0.8184749055279176,0.4130860654455655,0.9999570852014581
LOC102552725,LOC102552725,Adipocytes_Brown,time,Control,M,1.8828410804860023,0.6333650647563241,0.267762842080631,0.2993395455309314,-1.6150782384053712,0.7005394127188329,-2.3054780488897286,0.021139814753413422,0.9999570852014581
Dock11,Dock11,Adipocytes_Brown,time,Control,M,2.475471505132537,0.5010406470983273,0.8822294273853877,0.577384275312045,-1.5932420777471492,0.7644699676392303,-2.084113366372339,0.03714985651162417,0.9999570852014581
Limch1,Limch1,Adipocytes_Brown,time,Control,M,2.635198847805606,0.3577997331262016,1.0426652292944698,0.2563729019185851,-1.5925336185111363,0.4401678246570705,-3.618014605569728,0.00029687164685654466,0.8817087911639376
Grb14,Grb14,Adipocytes_Brown,time,Control,M,2.5790486287182146,0.3888701192834028,0.9916248113050872,0.3610610011291998,-1.5874238174131274,0.5306458481962409,-2.991493899008278,0.002776160854644827,0.9999570852014581
Adora1,Adora1,Adipocytes_Brown,time,Control,M,1.9296717364844616,0.3712514655753646,0.3429641233518969,0.3168655119868994,-1.5867076131325646,0.48808954442661034,-3.2508535190946786,0.0011505912222313786,0.9999570852014581
Ppidl1,Ppidl1,Adipocytes_Brown,time,Control,M,2.178264610209482,0.8927736715122448,0.5968936055215556,0.8117968905217149,-1.5813710046879264,1.2066727062489557,-1.3105218975274182,0.1900193413860829,0.9999570852014581
Tmem218,Tmem218,Adipocytes_Brown,time,Control,M,1.7743407494298888,0.7564691276914017,0.1931734532498371,0.5333892710794899,-1.5811672961800518,0.9256077223386264,-1.708247736076681,0.08759038442528277,0.9999570852014581
Maff,Maff,Adipocytes_Brown,time,Control,M,2.8247792450615057,0.7168430904821788,1.2485496839352042,0.6314173217667464,-1.5762295611263015,0.9552757981855984,-1.6500256408883285,0.09893769185121082,0.9999570852014581
Errfi1,Errfi1,Adipocytes_Brown,time,Control,M,1.6166223386268253,0.5070170274877522,0.0493060337715279,0.5169588195790539,-1.5673163048552974,0.7240943911556593,-2.1645193278653223,0.0304245148726614,0.9999570852014581
ENSRNOG00000071155,ENSRNOG00000071155,Adipocytes_Brown,time,Control,M,1.86498758811874,1.0490272258192848,-0.2979873473599632,0.5647123033341738,-1.5670002407587769,1.1913681656176198,-1.3152947056852278,0.18841087676243284,0.9999570852014581
Osbpl3,Osbpl3,Adipocytes_Brown,time,Control,M,1.607723160541,0.4592375616144189,0.0465237815206244,0.4849757131067153,-1.5611993790203758,0.6679076135970635,-2.3374480949729355,0.019415896837050806,0.9999570852014581
Cgref1,Cgref1,Adipocytes_Brown,time,Control,M,1.5997706390938118,0.6826981348734282,0.0774498371841417,0.7629745013240736,-1.5223208019096701,1.023819726822245,-1.486903174482371,0.13704038572689026,0.9999570852014581
Hspb1,Hspb1,Adipocytes_Brown,time,Control,M,1.7357549246208868,0.7296730511047844,-0.217882245749399,0.5865575380829638,-1.5178726788714878,0.9362011039250664,-1.6213104988957356,0.104951064517107,0.9999570852014581
Rtn4r,Rtn4r,Adipocytes_Brown,time,Control,M,1.9262188748173288,0.8284523083052608,0.4160760229112738,0.8739900051215991,-1.510142851906055,1.2042390776705296,-1.2540224610774657,0.20983384154586338,0.9999570852014581
Pear1,Pear1,Adipocytes_Brown,time,Control,M,1.78216645322432,0.7947389363646138,-0.2907537445499185,0.5740952537286337,-1.4914127086744016,0.9804057003749529,-1.5212199481337325,0.12820465113541402,0.9999570852014581
Efnb1,Efnb1,Adipocytes_Brown,time,Control,M,1.61993805062464,0.7858531621027167,0.1514698414416184,0.7178665714314308,-1.4684682091830215,1.064376628250337,-1.379650933896346,0.16769414697551088,0.9999570852014581
Dmrt2,Dmrt2,Adipocytes_Brown,time,Control,M,1.688582972718034,1.1809400926699056,0.2213648639720535,0.4094847035840767,-1.4672181087459804,1.2499188873461127,-1.1738506583105146,0.24045484892536484,0.9999570852014581
Eya1,Eya1,Adipocytes_Brown,time,Control,M,1.764776439988068,0.3854330663855487,0.3007498694027283,0.4930681575301084,-1.46402657058534,0.6258393217380182,-2.3393010310051983,0.01931985938963754,0.9999570852014581
ENSRNOG00000065313,ENSRNOG00000065313,Adipocytes_Brown,time,Control,M,2.2010061636643568,1.1182461043042375,0.740476400606857,0.6293939428039141,-1.4605297630574996,1.283203446468977,-1.1381903369075854,0.25504101277630253,0.9999570852014581
Cpvl,Cpvl,Adipocytes_Brown,time,Control,M,2.3751371361848874,0.8792119816725203,0.9188733939209432,0.534817168135573,-1.4562637422639442,1.029098203306698,-1.4150872458864256,0.15704291720980024,0.9999570852014581
ENSRNOG00000069031,ENSRNOG00000069031,Adipocytes_Brown,time,Control,M,2.491864330675279,0.4516307849910894,1.0386361805351632,0.6175563234877142,-1.4532281501401156,0.7650791976203051,-1.8994479978807715,0.05750559776698094,0.9999570852014581
Fgf18,Fgf18,Adipocytes_Brown,time,Control,M,2.567746094198057,0.4341323546785538,1.123423833271408,0.5055815986668762,-1.444322260926649,0.6663960191127345,-2.1673632787447854,0.03020716496213316,0.9999570852014581
Arpc1b,Arpc1b,Adipocytes_Brown,time,Control,M,2.1901334268952115,0.5107309392268368,0.7812658960908355,0.6102112245081064,-1.4088675308043759,0.7957410576306901,-1.7705100387797794,0.07664221356002443,0.9999570852014581
Gamt,Gamt,Adipocytes_Brown,time,Control,M,1.588417507108372,0.4631201956730239,0.1952871485987369,0.535789655785881,-1.393130358509635,0.7082025634572165,-1.9671354360944726,0.049167598917122746,0.9999570852014581
Nrg2,Nrg2,Adipocytes_Brown,time,Control,M,3.201603948251224,0.4121457049697846,1.8125498241287752,0.3904057148770481,-1.389054124122449,0.5676977226779227,-2.4468199688560563,0.01441228083272561,0.9999570852014581
Ccn1,Ccn1,Adipocytes_Brown,time,Control,M,1.8060532405500025,0.9197384205660776,0.4206179301522313,0.5254254059818989,-1.3854353103977712,1.059240586229883,-1.3079514969577415,0.19088976108569122,0.9999570852014581
Pacc1,Pacc1,Adipocytes_Brown,time,Control,M,1.6353016009306407,0.4096540479355348,-0.2529578609686106,0.4469208983246319,-1.38234373996203,0.6062629201503794,-2.2801060299368943,0.02260140068965888,0.9999570852014581
ENSRNOG00000064820,ENSRNOG00000064820,Adipocytes_Brown,time,Control,M,1.4746440675257382,0.4693586652014712,0.0973322808296086,0.3306822773303989,-1.3773117866961295,0.5741500893844096,-2.3988706301044926,0.016445723869940254,0.9999570852014581
Slc44a3,Slc44a3,Adipocytes_Brown,time,Control,M,1.4132580878588823,0.5103889662928582,0.054647340232616,0.461885205602182,-1.3586107476262663,0.6883566227382883,-1.9737018614300557,0.04841565339688603,0.9999570852014581
Btg2,Btg2,Adipocytes_Brown,time,Control,M,1.6699524527856946,0.5273194260591173,0.3214391756766046,0.3503008420537266,-1.34851327710909,0.6330690776233402,-2.1301202740333824,0.03316168492779936,0.9999570852014581
Cmklr1,Cmklr1,Adipocytes_Brown,time,Control,M,2.545922256305293,0.7463073005275768,1.1992626885619486,0.7321512150049141,-1.3466595677433444,1.0454759626380372,-1.2880827640889363,0.19771715447698712,0.9999570852014581
Zfr2,Zfr2,Adipocytes_Brown,time,Control,M,1.6503320905401249,0.6528056356937202,0.3138271254215085,0.4349514627059567,-1.3365049651186163,0.7844348111242472,-1.703780793719679,0.08842204743035786,0.9999570852014581
Fabp3,Fabp3,Adipocytes_Brown,time,Control,M,1.4295062630979585,1.206238167180497,0.1182531312244605,1.0116944111453985,-1.311253131873498,1.5743367166860458,-0.832892428904069,0.4049053999828369,0.9999570852014581
Shisa6,Shisa6,Adipocytes_Brown,time,Control,M,1.6147737280079804,0.3465882540755816,0.3279716968078738,0.3350404463707152,-1.2868020312001065,0.48205343953492125,-2.669417798245763,0.007598286946573607,0.9999570852014581
Arl4c,Arl4c,Adipocytes_Brown,time,Control,M,1.5695859384729045,1.0185395453999482,0.2831370962098388,0.962768610468638,-1.2864488422630658,1.401551355765191,-0.9178749226500631,0.3586843518610501,0.9999570852014581
Slc7a15,Slc7a15,Adipocytes_Brown,time,Control,M,1.453972908391201,0.3982730845231281,0.1732933096437345,0.2942012481976494,-1.2806795987474664,0.49515232433729084,-2.58643559931082,0.00969742902895665,0.9999570852014581
Bves,Bves,Adipocytes_Brown,time,Control,M,2.3692107072637336,1.1456461578473405,1.0963748647196725,0.4961989259105799,-1.2728358425440611,1.2484864809300846,-1.0195031039469782,0.3079641803280788,0.9999570852014581
Lep,Lep,Adipocytes_Brown,time,Control,M,1.3195096523248362,1.1786124642399238,-0.0501934486292457,0.503960847436246,-1.2693162036955905,1.2818361348512395,-0.9902328146201761,0.322060336842378,0.9999570852014581
Csgalnact1,Csgalnact1,Adipocytes_Brown,time,Control,M,1.6081316349315882,0.4088692467889576,0.3396138174091958,0.384617458888418,-1.2685178175223923,0.561341830484379,-2.259795633665488,0.0238339375310479,0.9999570852014581
Mki67,Mki67,Adipocytes_Brown,time,Control,M,1.6263137711796072,0.7113494659191412,-0.3594779392806166,0.477393803283452,-1.2668358318989905,0.8566930057359442,-1.478751225254503,0.13920681600971885,0.9999570852014581
Lrrtm3,Lrrtm3,Adipocytes_Brown,time,Control,M,2.304928663420837,0.6179266572372577,1.0388305991739994,1.2977353010964316,-1.2660980642468374,1.4373413879229449,-0.8808610639650712,0.37839302388304885,0.9999570852014581
Osbp2,Osbp2,Adipocytes_Brown,time,Control,M,2.0594979789907213,1.0181765615871214,0.7944978321884751,0.6433116952987042,-1.265000146802246,1.2043809396837306,-1.0503322537920885,0.29356538097169915,0.9999570852014581
Gsg1l,Gsg1l,Adipocytes_Brown,time,Control,M,1.7054935591505505,0.2814327191828101,0.4405465512831484,0.3094163075182745,-1.264947007867402,0.4182616726223834,-3.0242957714402543,0.002492126672487993,0.9999570852014581
Slfn5,Slfn5,Adipocytes_Brown,time,Control,M,2.3035347249630904,0.5899420495858015,1.0447662967302986,0.409844747269435,-1.2587684282327918,0.7183344198448542,-1.752343189269227,0.0797148137794983,0.9999570852014581
Coq10b,Coq10b,Adipocytes_Brown,time,Control,M,1.5177698584547583,0.453684345542367,0.259613203204563,0.3037261694590916,-1.2581566552501953,0.5459661815575199,-2.304458953228485,0.021196893957285967,0.9999570852014581
ENSRNOG00000069024,ENSRNOG00000069024,Adipocytes_Brown,time,Control,M,1.6641796948810657,0.6156279220967049,0.4079507597864502,0.65323808404063,-1.2562289350946154,0.8976178100428822,-1.399514271039922,0.1616588218612196,0.9999570852014581
Myoz1,Myoz1,Adipocytes_Brown,time,Control,M,1.2504981083496385,0.6852976969468993,0.000297268802453,0.779750226737562,-1.2502008395471855,1.0380960213477382,-1.2043210009841634,0.22846553265467318,0.9999570852014581
Atp9a,Atp9a,Adipocytes_Brown,time,Control,M,2.571240094919075,0.3594149189701341,1.3273552811992535,0.2677476823788296,-1.2438848137198213,0.44818289279884693,-2.7753955666444874,0.005513460328566477,0.9999570852014581
Sh3rf3,Sh3rf3,Adipocytes_Brown,time,Control,M,1.4653946488070162,0.6807303746809221,-0.2287188666561433,0.4948099234514566,-1.236675782150873,0.8415644380314944,-1.469496245639353,0.14169823938442927,0.9999570852014581
Kcnn1,Kcnn1,Adipocytes_Brown,time,Control,M,1.8518300043743288,0.8351466089666737,0.6257469226999948,0.5614262783972225,-1.226083081674334,1.0063147243996233,-1.2183892891022006,0.22307607341863722,0.9999570852014581
Sbk1,Sbk1,Adipocytes_Brown,time,Control,M,1.3775880200000463,0.5657675821932082,0.1543396669293761,0.6216339034703501,-1.2232483530706701,0.8405484322777201,-1.455297881831638,0.145586812796777,0.9999570852014581
P2ry2,P2ry2,Adipocytes_Brown,time,Control,M,1.5564719664336724,0.956940860519385,0.3375526842045948,0.6278390776881343,-1.2189192822290775,1.1445163686046034,-1.065008169096949,0.2868722330178741,0.9999570852014581
Irf4,Irf4,Adipocytes_Brown,time,Control,M,3.1362954464902906,0.5753659991779604,1.924035707986822,1.4722686564251446,-1.2122597385034686,1.5807027012382668,-0.7669119168037272,0.4431338879250015,0.9999570852014581
ENSRNOG00000063363,ENSRNOG00000063363,Adipocytes_Brown,time,Control,M,1.2218418209978683,0.9601247589663882,0.0133545837661362,0.6917187444454509,-1.2084872372317321,1.1833487965082214,-1.0212434751255828,0.30713909936544415,0.9999570852014581
Ptpre,Ptpre,Adipocytes_Brown,time,Control,M,2.474221924689191,0.7180419962615936,1.274911300997967,0.5074608476360369,-1.199310623691224,0.8792615198442495,-1.3639976237145774,0.17256831355970403,0.9999570852014581
Wnt5b,Wnt5b,Adipocytes_Brown,time,Control,M,2.813330344610321,0.2652239159944219,1.6147216023096014,0.2355866278926795,-1.1986087423007195,0.35474608504853156,-3.3787793377247337,0.0007280842267289866,0.9999570852014581
Syn2,Syn2,Adipocytes_Brown,time,Control,M,1.7059856573810628,0.5302329480175612,0.509713573983701,0.4756649891307192,-1.196272083397362,0.7123230735053588,-1.6793953865771587,0.09307501181677003,0.9999570852014581
Kcnn3,Kcnn3,Adipocytes_Brown,time,Control,M,1.7836340234778338,0.5251812898511089,0.5893484442806628,0.6064937855528497,-1.194285579197171,0.8022780684550093,-1.4886180068427795,0.13658798714289255,0.9999570852014581
Emd,Emd,Adipocytes_Brown,time,Control,M,1.969303085775388,0.6143766242525008,0.775308854316998,0.4590334711074301,-1.1939942314583898,0.7669226584374949,-1.5568639396976454,0.11950279255209972,0.9999570852014581
N4bp2l1,N4bp2l1,Adipocytes_Brown,time,Control,M,1.5587778542173023,0.4159949545220999,0.3667982297673729,0.3497621448026834,-1.1919796244499294,0.5434936615314085,-2.193180360358342,0.028294386968775953,0.9999570852014581
Abca8,Abca8,Adipocytes_Brown,time,Control,M,1.5486227022724008,0.5776194123046501,0.3685676740017532,0.4016132565917493,-1.1800550282706477,0.7035178699517161,-1.6773632606541145,0.09347146904415093,0.9999570852014581
Fbxw12,Fbxw12,Adipocytes_Brown,time,Control,M,1.6361556502426886,0.7576931057536167,-0.4602176199211786,0.6694718898062457,-1.1759380303215101,1.011084296064036,-1.1630464788141,0.24481064524289442,0.9999570852014581
Dach1,Dach1,Adipocytes_Brown,time,Control,M,2.167640309420293,0.4806481010762475,0.9993967904391802,0.44152155334604,-1.1682435189811127,0.6526590833944645,-1.789975116725727,0.07345791172714033,0.9999570852014581
Ogfrl1,Ogfrl1,Adipocytes_Brown,time,Control,M,1.4862546510057082,0.6655881522062204,-0.3188480612144581,0.7443957467652439,-1.1674065897912502,0.9985652788673737,-1.1690838991671986,0.24236983022310188,0.9999570852014581
Aacs,Aacs,Adipocytes_Brown,time,Control,M,1.254644195408636,0.4527497069425836,-0.0909715699125527,0.5800359401700907,-1.1636726254960834,0.7358151867321008,-1.5814740528313656,0.11376968714595792,0.9999570852014581
Shtn1,Shtn1,Adipocytes_Brown,time,Control,M,1.3596179462182918,0.5137329295422964,0.1966495231887997,0.7225138317573762,-1.162968423029492,0.8865369478915338,-1.3118104392551264,0.18958410175701923,0.9999570852014581
Cacna2d3,Cacna2d3,Adipocytes_Brown,time,Control,M,1.612696644911674,0.3577978034597065,0.4616783398042839,0.3815419511000162,-1.1510183051073901,0.5230616871935833,-2.2005402675983077,0.027768586253903216,0.9999570852014581
Sntb1,Sntb1,Adipocytes_Brown,time,Control,M,1.6191052975616498,0.2707130471057292,0.4733567116995218,0.4720337830768056,-1.145748585862128,0.544152043310571,-2.105567000890962,0.03524198162137404,0.9999570852014581
L3hypdh,L3hypdh,Adipocytes_Brown,time,Control,M,1.583362995802305,0.7286375804308727,0.4530755043537081,0.595762003207509,-1.130287491448597,0.9411934381847233,-1.200908809594528,0.22978657658427637,0.9999570852014581
Tcirg1,Tcirg1,Adipocytes_Brown,time,Control,M,1.196411535595764,0.2719387095226492,0.0669985110699197,0.2778800343187875,-1.1294130245258445,0.38880326028706896,-2.904844531632666,0.003674355608514812,0.9999570852014581
Slc41a1,Slc41a1,Adipocytes_Brown,time,Control,M,1.1761400528018813,0.4843752791293044,-0.0529987984919262,0.3241492436118481,-1.123141254309955,0.5828311446428758,-1.927043989727332,0.05397414800172484,0.9999570852014581
Map2k6,Map2k6,Adipocytes_Brown,time,Control,M,3.4340154583848186,0.4199581009714576,2.3286309540926617,0.585619208339574,-1.1053845042921568,0.7206349032261915,-1.5339036443329208,0.12505335931720563,0.9999570852014581
Phf21b,Phf21b,Adipocytes_Brown,time,Control,M,1.875688334954152,0.4870233206025974,0.7726802588711048,0.3574460067866444,-1.1030080760830472,0.6041186659742424,-1.8258135995587261,0.06787834410324978,0.9999570852014581
Btc,Btc,Adipocytes_Brown,time,Control,M,2.2487050649075133,0.4620303808174225,1.150487432776938,0.454106547420291,-1.0982176321305752,0.6478308646616564,-1.6952227688381951,0.09003316919223181,0.9999570852014581
Trim9,Trim9,Adipocytes_Brown,time,Control,M,1.780824280925951,0.5798965499900753,0.6839087185599405,0.4928633449345875,-1.0969155623660103,0.7610481492458293,-1.4413221600407453,0.1494936896183685,0.9999570852014581
Tmem231,Tmem231,Adipocytes_Brown,time,Control,M,1.6193957477622325,0.9625158351024922,0.5280582086888058,0.6368019625793627,-1.0913375390734266,1.1541028863875076,-0.9456154663034032,0.344344752755922,0.9999570852014581
Dynlt4,Dynlt4,Adipocytes_Brown,time,Control,M,3.1071904332322418,0.8866915578698817,2.0162179372207083,0.9795311954087608,-1.0909724960115335,1.321250650549181,-0.8257119839888579,0.40896749253906517,0.9999570852014581
Akt3,Akt3,Adipocytes_Brown,time,Control,M,2.041906937736272,0.5493637724988115,0.9511746328263708,0.580509638672059,-1.0907323049099014,0.7992446403481792,-1.3647039339979057,0.17234612269195515,0.9999570852014581
Ppm1m,Ppm1m,Adipocytes_Brown,time,Control,M,1.5212571236442058,0.4682485562231739,0.4306432930173522,0.4514788621656856,-1.0906138306268536,0.6504535904947478,-1.6766973794353432,0.09360167332888625,0.9999570852014581
Rhbdf1,Rhbdf1,Adipocytes_Brown,time,Control,M,1.1599144306870723,0.5366200000435547,-0.0700449690068897,0.4481454248610287,-1.0898694616801827,0.6991390035397944,-1.558873780696099,0.11902625711618153,0.9999570852014581
Col5a3,Col5a3,Adipocytes_Brown,time,Control,M,1.5499808561878154,0.5523471377622353,-0.4620095141250253,0.5181541362291106,-1.0879713420627901,0.757344749427544,-1.436560222917182,0.15084299283957803,0.9999570852014581
Il6r,Il6r,Adipocytes_Brown,time,Control,M,1.1780913500921275,0.5070333369007479,0.1009243611316534,0.3126710464166574,-1.077166988960474,0.5956895063671971,-1.8082692030778915,0.07056461258410862,0.9999570852014581
Chaf1a,Chaf1a,Adipocytes_Brown,time,Control,M,1.1042482027075335,0.7242272296930155,-0.0330313956067955,0.5854687948303788,-1.071216807100738,0.931278041161154,-1.150265291088688,0.2500346218277416,0.9999570852014581
Cacna2d4,Cacna2d4,Adipocytes_Brown,time,Control,M,1.3849968044973673,0.4929318978125519,0.3212437830933149,0.6365617392105161,-1.0637530214040525,0.8051041570553472,-1.3212613698266178,0.18641422980886557,0.9999570852014581
Rhbdl3,Rhbdl3,Adipocytes_Brown,time,Control,M,2.4318634484937176,0.3882685979487005,1.3716760179831895,0.2771337842016804,-1.060187430510528,0.47702792213768075,-2.222485060747733,0.026250542532896493,0.9999570852014581
Olfm2,Olfm2,Adipocytes_Brown,time,Control,M,2.337947909143288,0.8710947209811609,1.279981736174762,0.8859397623053848,-1.057966172968526,1.2424553413925865,-0.8515124348716802,0.39448475876017275,0.9999570852014581
Tspan7,Tspan7,Adipocytes_Brown,time,Control,M,3.0121497262283987,0.4975102712951364,1.96044578745382,0.4131244686009746,-1.0517039387745788,0.6466747997262595,-1.6263258429426506,0.1038803570016611,0.9999570852014581
Notch1,Notch1,Adipocytes_Brown,time,Control,M,1.1662766942012863,0.5759106283038006,-0.1181429277148009,0.5662986712906211,-1.0481337664864854,0.8076925385929977,-1.2976890541942319,0.19439420646061922,0.9999570852014581
Shc3,Shc3,Adipocytes_Brown,time,Control,M,2.710270578458381,0.673077316982304,1.663585001728524,0.8900361200455422,-1.046685576729857,1.1158841201584597,-0.9379876976663346,0.3482507323961359,0.9999570852014581
