gene_id,gene_id,celltype,group,sub_id,sub_id_2,log2FoldChange_Control,lfcSE_Control,log2FoldChange_HF,lfcSE_HF,log2FC_diff,se_delta,z,pval,padj_diff
C5h9orf152,C5h9orf152,Adipocytes_Brown,time,Control,M,-2.823353600969269,0.7714242495578897,-1.163751983423645,0.6779043690210887,-1.659601617545624,1.0269613947679987,-1.6160311633920235,0.10608757562406224,0.9999570852014581
Tbata,Tbata,Adipocytes_Brown,time,Control,M,-2.0106514204338017,0.6422555684825937,-0.3527982906339826,0.5806376540465876,-1.6578531297998191,0.8658130863781307,-1.9147933380574673,0.05551886441846565,0.9999570852014581
Ston1,Ston1,Adipocytes_Brown,time,Control,M,-3.5166435639795286,0.7671043586550488,-1.8610877847955485,0.6033090690782206,-1.6555557791839801,0.975925678471267,-1.6963953461879553,0.08981103447257133,0.9999570852014581
Snx10,Snx10,Adipocytes_Brown,time,Control,M,-2.9993356913688483,0.5908163604818151,-1.3541757909524943,0.6644407210070022,-1.645159900416354,0.8891262247539902,-1.8503108497014005,0.06426875978252666,0.9999570852014581
Fn1,Fn1,Adipocytes_Brown,time,Control,M,-1.9433704767117348,0.7130688693502515,-0.3007409771519608,0.8965475431356321,-1.6426294995597739,1.1455412299603118,-1.4339331109162121,0.15159135189097706,0.9999570852014581
Adamtsl4,Adamtsl4,Adipocytes_Brown,time,Control,M,-2.6598269717794234,0.4690044381059888,-1.018767230146989,0.5110063580478343,-1.6410597416324344,0.6936084348740474,-2.3659743150765387,0.017982691943801754,0.9999570852014581
Lag3,Lag3,Adipocytes_Brown,time,Control,M,-2.1906672039360746,0.6077656552032482,-0.5571656239001548,0.6948263707525826,-1.6335015800359198,0.9231266311497242,-1.7695314217091178,0.07680523185968924,0.9999570852014581
Klrg2,Klrg2,Adipocytes_Brown,time,Control,M,-3.7164682417465102,1.1472362552167912,-2.088564804040071,0.6649130877486616,-1.6279034377064394,1.3259941325448261,-1.2276852496942758,0.21956514569144092,0.9999570852014581
Osmr,Osmr,Adipocytes_Brown,time,Control,M,-4.009284404067636,1.38827426822883,-2.381832062372266,0.6103534007690611,-1.6274523416953701,1.5165212552604237,-1.0731483888208984,0.2832045430348835,0.9999570852014581
Adam32,Adam32,Adipocytes_Brown,time,Control,M,-1.6656640497083794,0.8184716901821018,0.03893356430013,0.7539379718774143,-1.6267304854082494,1.1127975436116737,-1.4618386738422922,0.14378542348475998,0.9999570852014581
Klhl13,Klhl13,Adipocytes_Brown,time,Control,M,-1.8323063057642897,1.2864667629028643,-0.2109502398566063,0.8049238950530373,-1.6213560659076833,1.517530628646792,-1.0684173586357688,0.28533229026084594,0.9999570852014581
Aspn,Aspn,Adipocytes_Brown,time,Control,M,-2.0837950410509065,1.3160493319470512,-0.4730152275387367,0.8069512749220068,-1.6107798135121698,1.5437474548048757,-1.043421842412538,0.29675296168282217,0.9999570852014581
Gabrb3,Gabrb3,Adipocytes_Brown,time,Control,M,-1.732004174165047,0.7698640627858131,-0.1224284748571891,0.7331100658291978,-1.6095756993078578,1.0630809206213652,-1.5140669614943982,0.13000885708707788,0.9999570852014581
Trpv4,Trpv4,Adipocytes_Brown,time,Control,M,-4.0566777852728135,0.7958424375385054,-2.468598574825085,0.8885512525395886,-1.5880792104477286,1.1928489065162031,-1.3313330814761968,0.18307943764531265,0.9999570852014581
Asic2,Asic2,Adipocytes_Brown,time,Control,M,-2.311444451324855,0.5690247844704901,-0.7494667682950066,0.5359915527246077,-1.5619776830298484,0.7817135984066182,-1.9981457226964676,0.04570086396736017,0.9999570852014581
LOC102551133,LOC102551133,Adipocytes_Brown,time,Control,M,-1.8131327112488105,0.5251014984414848,-0.271875841232956,0.6351606346617179,-1.5412568700158544,0.824112016348123,-1.8702031270525652,0.061455615647888484,0.9999570852014581
Itpripl2,Itpripl2,Adipocytes_Brown,time,Control,M,-1.825477829419922,0.9392949776970542,-0.2974006246332726,0.6437556413382713,-1.5280772047866495,1.1387257707111746,-1.3419185233968238,0.17962241502168386,0.9999570852014581
AABR07054096.1,AABR07054096.1,Adipocytes_Brown,time,Control,M,-1.5857838032132583,0.7955751266344276,-0.0772480885264661,0.6134355097174863,-1.5085357146867922,1.0046108235041755,-1.5016120465683218,0.13319733038522452,0.9999570852014581
LOC102556463,LOC102556463,Adipocytes_Brown,time,Control,M,-1.5692068185635346,0.7664336963842566,0.0611312492317493,0.7368528830552128,-1.5080755693317853,1.063189908821568,-1.4184442090908533,0.1560611162560297,0.9999570852014581
Spopfm2l1,Spopfm2l1,Adipocytes_Brown,time,Control,M,-1.6415151228013225,0.8256491446590905,0.1453542586675518,0.6571590025089588,-1.4961608641337707,1.0552509012812343,-1.4178247678511384,0.15624193114503293,0.9999570852014581
Eya2,Eya2,Adipocytes_Brown,time,Control,M,-2.062369514000593,1.043678110458433,-0.5691227251918853,0.9325840905654648,-1.4932467888087078,1.399634625259714,-1.0668832864374322,0.28602454298806856,0.9999570852014581
Cfh,Cfh,Adipocytes_Brown,time,Control,M,-2.303925781218545,0.8587518912836429,-0.838212872027847,0.5987732437567171,-1.465712909190698,1.0468926440768291,-1.4000603762797406,0.16149523925695242,0.9999570852014581
Mrps17,Mrps17,Adipocytes_Brown,time,Control,M,-1.556295312212774,0.6995629046368577,-0.0910467270873355,0.6867626926289098,-1.4652485851254387,0.9803220152229917,-1.4946604915244526,0.13500307023076097,0.9999570852014581
Plce1,Plce1,Adipocytes_Brown,time,Control,M,-1.8502813637948263,0.4259984096853179,-0.4007932861490323,0.3302763976063321,-1.449488077645794,0.5390335275938185,-2.6890499448450567,0.007165569733547539,0.9999570852014581
ENSRNOG00000069326,ENSRNOG00000069326,Adipocytes_Brown,time,Control,M,-4.717933339939065,1.0663223695029265,-3.2720117313658164,1.2423612065438436,-1.4459216085732485,1.6372247137236262,-0.8831540328295637,0.37715305365923735,0.9999570852014581
Kcnd2,Kcnd2,Adipocytes_Brown,time,Control,M,-1.5632679199994342,0.9504361061752384,0.1627294385797335,0.7601241446797627,-1.4005384814197006,1.2170117120417083,-1.1508011529898101,0.24981405035441506,0.9999570852014581
AABR07025743.1,AABR07025743.1,Adipocytes_Brown,time,Control,M,-1.4545889655824136,0.7892141735162173,-0.0620975001934526,0.878109978604312,-1.392491465388961,1.1806507299804423,-1.1794270989965236,0.2382281496951566,0.9999570852014581
Pros1,Pros1,Adipocytes_Brown,time,Control,M,-3.3353105431942622,0.9512910664372248,-1.9470242425096984,0.9421837556349844,-1.3882863006845638,1.3389043739064104,-1.0368823403228387,0.2997906950555018,0.9999570852014581
Irgm,Irgm,Adipocytes_Brown,time,Control,M,-1.8630049055193136,1.205159508779424,-0.495446710222699,1.10829801327994,-1.3675581952966147,1.63729469792146,-0.8352547632583952,0.40357428162678977,0.9999570852014581
Mier2,Mier2,Adipocytes_Brown,time,Control,M,-1.388642631827523,0.6676131702187299,-0.0287024158509201,0.6403027367010962,-1.3599402159766028,0.925037804457967,-1.4701455545089535,0.14152233678170223,0.9999570852014581
Hdx,Hdx,Adipocytes_Brown,time,Control,M,-1.369301502182383,0.855904849550618,-0.0131046736140573,0.7339899763062057,-1.3561968285683257,1.1275257854267682,-1.2028078169893077,0.22905069911981157,0.9999570852014581
LOC108348989,LOC108348989,Adipocytes_Brown,time,Control,M,-1.6168913546821115,0.6619744765370943,-0.2673988988425275,0.5445021986873653,-1.349492455839584,0.8571422588823485,-1.5744089640373402,0.11539293278890206,0.9999570852014581
Col4a5,Col4a5,Adipocytes_Brown,time,Control,M,-4.035629449369317,0.5852917047076828,-2.6913600265245927,0.5695652221051183,-1.3442694228447243,0.8166828771507813,-1.6460115186136524,0.09976138755547614,0.9999570852014581
ENSRNOG00000068893,ENSRNOG00000068893,Adipocytes_Brown,time,Control,M,-1.7007207406895553,0.7650690058592206,-0.3705783693369069,0.747421437611513,-1.3301423713526483,1.0695650467024793,-1.243629244853823,0.21363604770867095,0.9999570852014581
Nhs,Nhs,Adipocytes_Brown,time,Control,M,-1.3296751660872468,0.9482950553313696,-0.0029331743275807,0.7507954243791625,-1.3267419917596661,1.2095277099903963,-1.0969091330451624,0.27268111589577093,0.9999570852014581
C5ar2,C5ar2,Adipocytes_Brown,time,Control,M,-1.5712761978043268,0.7995204021940607,0.2459184549852908,0.4364044788356911,-1.325357742819036,0.9108686747673365,-1.4550481090565253,0.14565594329741693,0.9999570852014581
Garin2,Garin2,Adipocytes_Brown,time,Control,M,-1.493438260290353,0.6097423346252722,-0.1739450700421927,0.7095067414887057,-1.3194931902481604,0.9355135118490798,-1.41044803045135,0.15840743159747772,0.9999570852014581
H4f3,H4f3,Adipocytes_Brown,time,Control,M,-1.5872886361371703,0.5255351369626243,-0.2693617383124783,0.5951850775146661,-1.317926897824692,0.7939977686860734,-1.659862218511809,0.09694217358244583,0.9999570852014581
Ltbp1,Ltbp1,Adipocytes_Brown,time,Control,M,-1.670507406753292,0.5371126432394532,0.3727947856303382,0.5047082269825411,-1.2977126211229537,0.7370348607165962,-1.7607208156493817,0.07828566782085189,0.9999570852014581
Klhl1,Klhl1,Adipocytes_Brown,time,Control,M,-1.5776880942805611,0.8558607156284133,0.2815484947553509,0.8542556227771696,-1.2961395995252103,1.2092353921393426,-1.0718670723258599,0.28377974175521725,0.9999570852014581
Arap2,Arap2,Adipocytes_Brown,time,Control,M,-1.3950990494814115,0.4391244594690587,-0.1073612946849929,0.4224661391078834,-1.2877377547964186,0.609350416096284,-2.1132959308473533,0.03457544679978852,0.9999570852014581
Strip2,Strip2,Adipocytes_Brown,time,Control,M,-4.885311688657294,1.8884707336505104,-3.604025605688735,1.4818112687558436,-1.2812860829685584,2.4004346164947505,-0.5337725402575489,0.5934989142851508,0.9999570852014581
ENSRNOG00000066455,ENSRNOG00000066455,Adipocytes_Brown,time,Control,M,-1.4176100742585616,0.5955272953301797,0.1391827404764395,0.596487528168923,-1.2784273337821221,0.8428820384516156,-1.5167333926472184,0.12933400982053223,0.9999570852014581
Mfsd6,Mfsd6,Adipocytes_Brown,time,Control,M,-1.6178124379415688,0.7093468420004595,-0.3438472077824365,0.8189912082304612,-1.2739652301591322,1.083475676429709,-1.1758134103731135,0.23966944633924525,0.9999570852014581
Smpd3,Smpd3,Adipocytes_Brown,time,Control,M,-1.6195787333916931,1.0082166048897092,-0.3469001638593401,0.983263826312697,-1.272678569532353,1.4082998524854065,-0.9036985747646673,0.3661552550680658,0.9999570852014581
Tmod4,Tmod4,Adipocytes_Brown,time,Control,M,-1.5345961972042004,0.9121764055261332,-0.2684385151202208,0.6607513100837662,-1.2661576820839795,1.1263472326844817,-1.124127307585495,0.26095902210323985,0.9999570852014581
ENSRNOG00000066594,ENSRNOG00000066594,Adipocytes_Brown,time,Control,M,-1.3187359567178838,1.045171300952575,0.0584311429366769,0.7851881476631061,-1.260304813781207,1.3072503492313619,-0.9640883358893283,0.33500164005190003,0.9999570852014581
Tg,Tg,Adipocytes_Brown,time,Control,M,-1.8026099887162776,0.4931443017740564,-0.5506064568981152,0.8458937371144316,-1.2520035318181626,0.9791463204555491,-1.278668474427465,0.20101382576402305,0.9999570852014581
Cited2,Cited2,Adipocytes_Brown,time,Control,M,-1.5135440510712626,0.627029531106763,0.2897959924627072,0.4966335805891245,-1.2237480586085554,0.799881832678266,-1.5299110551255386,0.12603874655758962,0.9999570852014581
Plpp3,Plpp3,Adipocytes_Brown,time,Control,M,-2.972537639381873,1.184007087806472,-1.7626722909099852,1.0111523338481838,-1.209865348471888,1.5570169640124643,-0.7770405695221461,0.4371348352429085,0.9999570852014581
AC098622.1,AC098622.1,Adipocytes_Brown,time,Control,M,-1.278756789372568,0.7692217215419812,0.0702650103481863,0.9553940813609614,-1.2084917790243817,1.2265724224812673,-0.9852592124806542,0.3244967620416457,0.9999570852014581
Gprc5c,Gprc5c,Adipocytes_Brown,time,Control,M,-3.061554352784869,0.6526660151497594,-1.85890397635222,0.6187704424661308,-1.202650376432649,0.8993607662118674,-1.3372279752631926,0.1811482328984948,0.9999570852014581
Slc38a1,Slc38a1,Adipocytes_Brown,time,Control,M,-2.0957277075629386,0.3288807131669147,-0.8939874283346458,0.4858146197009523,-1.2017402792282927,0.5866671698743329,-2.048419173491013,0.0405189444103462,0.9999570852014581
ENSRNOG00000071060,ENSRNOG00000071060,Adipocytes_Brown,time,Control,M,-1.3617244717903705,1.280739025496627,-0.1638271848832784,0.6800403355559321,-1.197897286907092,1.4500852766003365,-0.8260874765348363,0.40875447125554487,0.9999570852014581
Mzf1,Mzf1,Adipocytes_Brown,time,Control,M,-1.290073375961717,0.5034485586260938,-0.1141277074112554,0.4517301498593437,-1.1759456685504615,0.6764026755377572,-1.7385290021444029,0.08211764436824631,0.9999570852014581
Igfbp7,Igfbp7,Adipocytes_Brown,time,Control,M,-3.8407923343614008,1.1815794733321567,-2.6653061689193978,1.37391066488108,-1.175486165442003,1.8121149430634547,-0.648681900638596,0.5165440055242361,0.9999570852014581
Agt,Agt,Adipocytes_Brown,time,Control,M,-3.176630318889309,0.5965582467020083,-2.0111836227245163,0.51496891157658,-1.1654466961647927,0.7880829408117789,-1.478837614432186,0.13918372012180447,0.9999570852014581
Ntrk2,Ntrk2,Adipocytes_Brown,time,Control,M,-1.47033366843901,0.8800161799661219,-0.3051446887569499,0.7840164079736476,-1.16518897968206,1.1786051947001026,-0.9886168709603759,0.3228506286545789,0.9999570852014581
Ak4,Ak4,Adipocytes_Brown,time,Control,M,-2.401391426759869,0.8701950727256923,-1.2418375683003762,0.5498729894896364,-1.1595538584594929,1.0293686264727242,-1.1264709537853963,0.2599662284488542,0.9999570852014581
Kctd8,Kctd8,Adipocytes_Brown,time,Control,M,-1.229787245792472,0.3945021989615631,0.0704665829784555,0.4212115858574148,-1.1593206628140165,0.5771058698765998,-2.0088526617514897,0.044552761468743096,0.9999570852014581
Eaf2,Eaf2,Adipocytes_Brown,time,Control,M,-1.6659052168495627,0.5846732784183548,-0.5126265598951012,0.5658580390213622,-1.1532786569544615,0.8136572760207879,-1.417401024906458,0.15636571321284998,0.9999570852014581
RGD1560775,RGD1560775,Adipocytes_Brown,time,Control,M,-1.1819488179894422,0.7122599489394804,-0.0374405539564966,0.4230058126657093,-1.1445082640329456,0.8284009611367241,-1.3815873203025524,0.1670984494446035,0.9999570852014581
Fancg,Fancg,Adipocytes_Brown,time,Control,M,-1.3179734279490884,1.036825045712786,0.1837740914312083,0.7288175890651775,-1.1341993365178802,1.2673520637723752,-0.8949362761455919,0.37082115342549615,0.9999570852014581
Cyp2j10,Cyp2j10,Adipocytes_Brown,time,Control,M,-2.930134931650967,0.9354827406199993,-1.7964886448206323,0.718848065164522,-1.1336462868303345,1.1797756137455468,-0.9608999148840167,0.33660249360400485,0.9999570852014581
LOC108348070,LOC108348070,Adipocytes_Brown,time,Control,M,-1.1412939181353323,0.5733642858355177,0.0112394624693384,0.445773064377162,-1.130054455665994,0.7262645724499294,-1.5559817985530375,0.11971242058553577,0.9999570852014581
Ppp1r26,Ppp1r26,Adipocytes_Brown,time,Control,M,-1.7816434005647923,0.8639731704596803,-0.6566334890056246,0.7574875751603274,-1.1250099115591676,1.1490156943211978,-0.9791075240480401,0.32752685437844287,0.9999570852014581
Tmc4,Tmc4,Adipocytes_Brown,time,Control,M,-1.1646771651957395,0.4369208752513199,-0.043492999779917,0.672772016066827,-1.1211841654158226,0.802198252823454,-1.3976397498618964,0.16222127537827413,0.9999570852014581
Mars2,Mars2,Adipocytes_Brown,time,Control,M,-1.3872823863397437,1.025642565723745,-0.2732568848169749,0.9318469566061792,-1.1140255015227687,1.3857421921701687,-0.8039197390519858,0.4214433294037405,0.9999570852014581
Necab1,Necab1,Adipocytes_Brown,time,Control,M,-1.1553085145861866,1.1464423748573946,-0.044813908354026,0.7487407255411362,-1.1104946062321606,1.3692855045433476,-0.8110029665453203,0.4173639671485856,0.9999570852014581
Fgf14,Fgf14,Adipocytes_Brown,time,Control,M,-1.8065658512516944,0.7026234798109567,-0.6966840339771265,0.5764965794264755,-1.109881817274568,0.90886085869735,-1.2211790249888599,0.22201824405571768,0.9999570852014581
Gdap1,Gdap1,Adipocytes_Brown,time,Control,M,-1.1347843111652265,0.8266415151658816,-0.0293090033082587,0.524045165018987,-1.1054753078569677,0.978754070017347,-1.1294719906885033,0.25869877872287517,0.9999570852014581
Gabrg3,Gabrg3,Adipocytes_Brown,time,Control,M,-1.581528794888271,0.7073633603370881,0.4782710203284024,0.8070007222138266,-1.1032577745598686,1.073132372636766,-1.0280724006574158,0.30391577207925846,0.9999570852014581
Hoxb3,Hoxb3,Adipocytes_Brown,time,Control,M,-1.758349517365085,0.7025552207966388,-0.6610645872630593,0.5638378794023144,-1.0972849301020258,0.9008312786074387,-1.2180804065754438,0.22319341880535237,0.9999570852014581
Adam2,Adam2,Adipocytes_Brown,time,Control,M,-1.1501637578049615,0.6097593341692016,-0.0634796310839143,0.6712094676647393,-1.0866841267210472,0.9068233538508207,-1.1983415756844469,0.2307840672242285,0.9999570852014581
Mst1r,Mst1r,Adipocytes_Brown,time,Control,M,-2.068058870889846,0.7603434387652158,-0.9877251939909012,0.9452349670186906,-1.0803336768989449,1.2130916238059426,-0.8905623084837696,0.3731640273883696,0.9999570852014581
Mpv17l,Mpv17l,Adipocytes_Brown,time,Control,M,-1.163684845938708,0.7088638162701981,-0.083402070443379,0.7413845013418549,-1.0802827754953288,1.025738216528496,-1.0531759059845047,0.2922603789759255,0.9999570852014581
Nid1,Nid1,Adipocytes_Brown,time,Control,M,-1.7080877460368822,0.7241164174241884,-0.6297859666896611,0.5273295283155781,-1.0783017793472212,0.895779558494595,-1.2037579660328088,0.22868314055503713,0.9999570852014581
LOC686087,LOC686087,Adipocytes_Brown,time,Control,M,-1.3937751304018773,0.9306554749173752,-0.3155434421452777,0.759635541981576,-1.0782316882565997,1.2013183464990984,-0.8975403492328241,0.3694306528251481,0.9999570852014581
Zc3h12b,Zc3h12b,Adipocytes_Brown,time,Control,M,-1.45608260638629,0.7436993315218695,-0.3791105194229764,0.8684525516936353,-1.0769720869633135,1.1433715626379999,-0.941926598627756,0.3462302211076942,0.9999570852014581
Nxn,Nxn,Adipocytes_Brown,time,Control,M,-1.105239979215484,0.3457600006733315,-0.0309088170757177,0.3402060972915563,-1.0743311621397662,0.48506717751253187,-2.2148090242861476,0.02677317555259462,0.9999570852014581
LOC100363452,LOC100363452,Adipocytes_Brown,time,Control,M,-1.4564980225787778,0.7517021257240332,0.3827193720896341,0.9736874456325736,-1.0737786504891438,1.2300907802274252,-0.872926346371459,0.3827032248000857,0.9999570852014581
Boc,Boc,Adipocytes_Brown,time,Control,M,-1.1160909364791778,0.5834614822408096,0.0447041736497623,0.5754492274928026,-1.0713867628294156,0.819493206000334,-1.3073772363025287,0.1910846245257103,0.9999570852014581
LOC103691943,LOC103691943,Adipocytes_Brown,time,Control,M,-1.157153126542371,0.4899556694781128,-0.088145907597487,0.4505616811598894,-1.0690072189448838,0.6656293161988672,-1.6060098209759455,0.1082717521256844,0.9999570852014581
ENSRNOG00000065910,ENSRNOG00000065910,Adipocytes_Brown,time,Control,M,-1.2880405775316504,0.4852044128282115,-0.2215316557129481,0.4681219739897398,-1.0665089218187023,0.6742117655158653,-1.5818604426202432,0.11368143308677858,0.9999570852014581
Gpnmb,Gpnmb,Adipocytes_Brown,time,Control,M,-2.148174208108977,1.2796263277321631,-1.088645151854853,0.701706426007889,-1.0595290562541242,1.4593955758895758,-0.7260053913814885,0.4678354654409693,0.9999570852014581
Fzd8,Fzd8,Adipocytes_Brown,time,Control,M,-2.03742754229565,0.8116179329300534,-0.9813675442405336,0.4511684264705459,-1.0560599980551162,0.9285885084888574,-1.1372744637705026,0.25542356646602515,0.9999570852014581
Akr1c14,Akr1c14,Adipocytes_Brown,time,Control,M,-2.0782962159952487,0.6245474902701381,-1.0224008213220908,0.5114277203587858,-1.055895394673158,0.8072285182983271,-1.3080501626714471,0.1908562956522193,0.9999570852014581
Ntsr2,Ntsr2,Adipocytes_Brown,time,Control,M,-1.852793088506202,0.6739966762309519,-0.8035842203538658,0.7845632229549965,-1.0492088681523364,1.0343166683293383,-1.0143981048348107,0.310392828261,0.9999570852014581
Ttc9,Ttc9,Adipocytes_Brown,time,Control,M,-1.108108391890081,0.7549613759505858,0.0723862946275862,0.7501146705781656,-1.0357220972624948,1.064254996790615,-0.9731897904034611,0.330458984091065,0.9999570852014581
Kctd14,Kctd14,Adipocytes_Brown,time,Control,M,-1.1142518789288482,0.8127212723679468,0.0953994578042495,0.7613925617017742,-1.0188524211245988,1.1136581610055054,-0.9148699814714168,0.36025989071760955,0.9999570852014581
ENSRNOG00000070065,ENSRNOG00000070065,Adipocytes_Brown,time,Control,M,-1.4260785591561354,0.9187246512702671,0.4117830787712697,0.7535078337658797,-1.0142954803848656,1.1882041240452847,-0.8536374010651127,0.393305928674466,0.9999570852014581
ENSRNOG00000064022,ENSRNOG00000064022,Adipocytes_Brown,time,Control,M,-1.082953642230098,0.6790685786394661,0.0764629280840469,0.635667394741627,-1.006490714146051,0.9301651311638338,-1.0820559494492314,0.2792276678248671,0.9999570852014581
Cfap54,Cfap54,Adipocytes_Brown,time,Control,M,-1.0158314662998855,0.949055787915456,-0.0115791405752888,0.5580799767797632,-1.0042523257245968,1.1009814480990712,-0.9121428226229564,0.3616935383310729,0.9999570852014581
Zfp296,Zfp296,Adipocytes_Brown,time,Control,M,-1.263715412744934,0.8263190532397321,-0.2611604370901472,0.6208188565730683,-1.0025549756547867,1.033546917379032,-0.9700139962655613,0.3320395156615983,0.9999570852014581
Lrrc1,Lrrc1,Adipocytes_Brown,time,Control,M,-1.6184454138727546,0.9127126825705656,0.6165476590558593,0.5986974771737873,-1.0018977548168952,1.091550782189915,-0.9178663706390698,0.358688829661006,0.9999570852014581
Atp8b1,Atp8b1,Adipocytes_Brown,time,Control,M,-1.2056913438656964,0.6612356632173926,-0.2050768057008447,0.3721508838571596,-1.0006145381648517,0.758768003190837,-1.3187358111530543,0.18725745013151096,0.9999570852014581
Ampd1,Ampd1,Adipocytes_Brown,time,Control,M,-1.2309424265756708,0.5901791699484626,0.2329277084697378,0.7236309913726362,-0.998014718105933,0.9337843778496193,-1.0687849805371852,0.28516656864186807,0.9999570852014581
Car6,Car6,Adipocytes_Brown,time,Control,M,-1.0616018351064562,0.6555645408652628,0.0655040658015254,0.4738868552067049,-0.9960977693049309,0.808908906353233,-1.2314090764503915,0.2181699039838323,0.9999570852014581
Cblb,Cblb,Adipocytes_Brown,time,Control,M,-1.24327548915819,0.4783843159071668,-0.2544810176148732,0.2891560337861172,-0.9887944715433169,0.5589836899059633,-1.7689147096754467,0.07690810902922651,0.9999570852014581
Antxr1,Antxr1,Adipocytes_Brown,time,Control,M,-1.5107704045458672,0.9916488977466236,-0.5431141833448988,0.6897159776680899,-0.9676562212009684,1.2079220447747208,-0.8010916146343183,0.42307861029746263,0.9999570852014581
Nav3,Nav3,Adipocytes_Brown,time,Control,M,-1.0760489375493514,0.4624992265266697,-0.1086518566659048,0.608415369683008,-0.9673970808834466,0.7642478633298748,-1.265815878985174,0.20557900875019053,0.9999570852014581
Slco3a1,Slco3a1,Adipocytes_Brown,time,Control,M,-2.2956747699158586,0.7121068223296735,-1.331731884050284,0.9306793035534148,-0.9639428858655745,1.1718618060467432,-0.8225738571661622,0.41075037035195683,0.9999570852014581
